,bk_dummy
12966,1
12967,0
12968,1
12969,0
12970,0
12971,0
12972,0
12973,0
12974,0
12975,0
12976,0
12977,0
12978,1
12979,0
12980,0
12981,0
12982,1
12983,0
12984,1
12985,0
12986,0
12987,1
12988,1
12989,0
12990,0
12991,0
12992,0
12993,0
12994,0
12995,0
12996,0
12997,0
12998,0
12999,1
13000,0
13001,0
13002,0
13003,0
13004,0
13005,1
13006,1
13007,0
13008,1
13009,0
13010,0
13011,0
13012,0
13013,0
13014,1
13015,0
13016,1
13017,0
13018,0
13019,0
13020,1
13021,0
13022,0
13023,0
13024,0
13025,1
13026,0
13027,1
13028,0
13029,1
13030,0
13031,0
13032,1
13033,0
13034,0
13035,1
13036,0
13037,0
13038,0
13039,1
13040,0
13041,1
13042,1
13043,0
13044,1
13045,1
13046,1
13047,1
13048,1
13049,1
13050,0
13051,1
13052,1
13053,1
13054,0
13055,1
13056,1
13057,1
13058,1
13059,1
13060,0
13061,0
13062,0
13063,1
13064,0
13065,0
13066,0
13067,0
13068,0
13069,1
13070,0
13071,0
13072,0
13073,1
13074,0
13075,0
13076,0
13077,1
13078,0
13079,0
13080,0
13081,0
13082,0
13083,0
13084,0
13085,0
13086,0
13087,0
13088,0
13089,0
13090,0
13091,0
13092,1
13093,1
13094,1
13095,0
13096,0
13097,0
13098,1
13099,1
13100,1
13101,1
13102,1
13103,0
13104,1
13105,1
13106,1
13107,1
13108,1
13109,1
13110,1
13111,0
13112,1
13113,1
13114,1
13115,1
13116,0
13117,0
13118,0
13119,0
13120,0
13121,1
13122,1
13123,1
13124,1
13125,0
13126,0
13127,1
13128,1
13129,1
13130,1
13131,0
13132,1
13133,1
13134,1
13135,1
13136,1
13137,1
13138,1
13139,0
13140,1
13141,0
13142,0
13143,1
13144,1
13145,0
13146,1
13147,1
13148,1
13149,1
13150,0
13151,0
13152,0
13153,1
13154,1
13155,1
13156,1
13157,0
13158,1
13159,0
13160,0
13161,0
13162,1
13163,1
13164,1
13165,1
13166,1
13167,0
13168,0
13169,0
13170,1
13171,0
13172,0
13173,0
13174,1
13175,1
13176,1
13177,1
13178,1
13179,1
13180,1
13181,1
13182,0
13183,0
13184,1
13185,1
13186,1
13187,1
13188,0
13189,0
13190,1
13191,0
13192,0
13193,1
13194,1
13195,1
13196,1
13197,1
13198,1
13199,1
13200,1
13201,1
13202,1
13203,0
13204,0
13205,0
13206,0
13207,1
13208,1
13209,1
13210,1
13211,1
13212,1
13213,1
13214,1
13215,1
13216,1
13217,1
13218,1
13219,1
13220,1
13221,1
13222,1
13223,0
13224,1
13225,1
13226,1
13227,1
13228,0
13229,0
13230,1
13231,1
13232,1
13233,1
13234,1
13235,0
13236,0
13237,1
13238,1
13239,1
13240,1
13241,1
13242,1
13243,1
13244,1
13245,0
13246,0
13247,0
13248,1
13249,0
13250,1
13251,0
13252,1
13253,1
13254,1
13255,1
13256,1
13257,1
13258,1
13259,0
13260,0
13261,0
13262,0
13263,0
13264,1
13265,1
13266,1
13267,1
13268,1
13269,1
13270,1
13271,1
13272,0
13273,1
13274,0
13275,0
13276,1
13277,1
13278,1
13279,1
13280,1
13281,1
13282,1
13283,1
13284,0
13285,0
13286,0
13287,0
13288,0
13289,1
13290,1
13291,1
13292,1
13293,1
13294,1
13295,1
13296,1
13297,1
13298,1
13299,1
13300,1
13301,1
13302,0
13303,1
13304,1
13305,1
13306,1
13307,0
13308,0
13309,0
13310,1
13311,1
13312,1
13313,1
13314,1
13315,1
13316,1
13317,0
13318,1
13319,1
13320,1
13321,1
13322,1
13323,1
13324,1
13325,1
13326,0
13327,1
13328,1
13329,1
13330,0
13331,1
13332,1
13333,1
13334,1
13335,1
13336,1
13337,1
13338,1
13339,1
13340,1
13341,1
13342,1
13343,1
13344,0
13345,1
13346,1
13347,0
13348,1
13349,1
13350,1
13351,1
13352,1
13353,1
13354,1
13355,1
13356,0
13357,1
13358,1
13359,1
13360,1
13361,1
13362,0
13363,1
13364,1
13365,1
13366,1
13367,1
13368,0
13369,1
13370,1
13371,1
13372,1
13373,1
13374,1
13375,1
13376,1
13377,1
13378,1
13379,1
13380,1
13381,1
13382,1
13383,1
13384,1
13385,1
13386,0
13387,1
13388,0
13389,1
13390,0
13391,1
13392,1
13393,1
13394,1
13395,1
13396,1
13397,1
13398,1
13399,1
13400,0
13401,0
13402,0
13403,0
13404,0
13405,1
13406,1
13407,0
13408,1
13409,1
13410,1
13411,0
13412,1
13413,1
13414,0
13415,1
13416,1
13417,0
13418,0
13419,0
13420,0
13421,0
13422,0
13423,1
13424,1
13425,1
13426,1
13427,1
13428,1
13429,1
13430,1
13431,0
13432,1
13433,1
13434,0
13435,0
13436,1
13437,1
13438,1
13439,1
13440,0
13441,1
13442,1
13443,1
13444,1
13445,0
13446,0
13447,0
13448,0
13449,1
13450,1
13451,1
13452,0
13453,0
13454,0
13455,0
13456,1
13457,0
13458,0
13459,0
13460,0
13461,0
13462,0
13463,0
13464,1
13465,1
13466,1
13467,1
13468,1
13469,1
13470,0
13471,1
13472,1
13473,1
13474,1
13475,1
13476,1
13477,1
13478,1
13479,1
13480,1
13481,1
13482,1
13483,0
13484,1
13485,0
13486,0
13487,1
13488,1
13489,1
13490,1
13491,1
13492,1
13493,0
13494,0
13495,1
13496,1
13497,1
13498,1
13499,1
13500,1
13501,1
13502,1
13503,0
13504,1
13505,1
13506,0
13507,1
13508,1
13509,1
13510,0
13511,1
13512,1
13513,0
13514,1
13515,1
13516,1
13517,1
13518,1
13519,1
13520,1
13521,1
13522,0
13523,1
13524,1
13525,1
13526,1
13527,1
13528,0
13529,1
13530,1
13531,0
13532,0
13533,1
13534,1
13535,1
13536,1
13537,1
13538,1
13539,1
13540,1
13541,1
13542,1
13543,1
13544,1
13545,1
13546,1
13547,1
13548,1
13549,1
13550,1
13551,1
13552,1
13553,1
13554,1
13555,0
13556,1
13557,1
13558,0
13559,1
13560,1
13561,0
13562,0
13563,1
13564,1
13565,1
13566,0
13567,1
13568,1
13569,1
13570,1
13571,1
13572,1
13573,1
13574,1
13575,1
13576,0
13577,1
13578,1
13579,1
13580,1
13581,1
13582,1
13583,1
13584,0
13585,0
13586,1
13587,1
13588,1
13589,1
13590,1
13591,1
13592,1
13593,1
13594,0
13595,1
13596,1
13597,1
13598,1
13599,0
13600,0
13601,0
13602,0
13603,0
13604,0
13605,0
13606,1
13607,0
13608,0
13609,1
13610,1
13611,0
13612,1
13613,1
13614,1
13615,1
13616,1
13617,1
13618,1
13619,0
13620,0
13621,1
13622,1
13623,1
13624,0
13625,1
13626,1
13627,1
13628,1
13629,1
13630,1
13631,1
13632,1
13633,1
13634,1
13635,1
13636,1
13637,1
13638,1
13639,1
13640,1
13641,1
13642,1
13643,1
13644,1
13645,1
13646,1
13647,1
13648,1
13649,1
13650,1
13651,1
13652,1
13653,1
13654,0
13655,1
13656,0
13657,0
13658,1
13659,0
13660,0
13661,0
13662,0
13663,0
13664,1
13665,1
13666,1
13667,1
13668,0
13669,0
13670,1
13671,1
13672,1
13673,1
13674,1
13675,1
13676,0
13677,1
13678,1
13679,0
13680,0
13681,1
13682,1
13683,0
13684,0
13685,0
13686,1
13687,1
13688,0
13689,1
13690,1
13691,1
13692,1
13693,1
13694,1
13695,0
13696,1
13697,0
13698,1
13699,0
13700,0
13701,1
13702,1
13703,0
13704,0
13705,0
13706,0
13707,1
13708,1
13709,1
13710,1
13711,0
13712,1
13713,1
13714,1
13715,1
13716,1
13717,1
13718,1
13719,1
13720,0
13721,1
13722,1
13723,1
13724,1
13725,1
13726,1
13727,1
13728,1
13729,1
13730,1
13731,1
13732,1
13733,1
13734,1
13735,1
13736,1
13737,1
13738,1
13739,1
13740,1
13741,1
13742,1
13743,1
13744,1
13745,1
13746,1
13747,1
13748,0
13749,1
13750,1
13751,1
13752,1
13753,1
13754,1
13755,1
13756,1
13757,1
13758,1
13759,1
13760,1
13761,1
13762,1
13763,1
13764,1
13765,1
13766,1
13767,1
13768,1
13769,1
13770,1
13771,1
13772,1
13773,1
13774,1
13775,1
13776,1
13777,1
13778,1
13779,1
13780,1
13781,1
13782,1
13783,1
13784,1
13785,1
13786,1
13787,1
13788,1
13789,1
13790,1
13791,1
13792,1
13793,1
13794,1
13795,1
13796,1
13797,1
13798,1
13799,1
13800,1
13801,1
13802,1
13803,1
13804,1
13805,1
13806,1
13807,1
13808,1
13809,1
13810,1
13811,1
13812,1
13813,1
13814,1
13815,1
13816,1
13817,1
13818,1
13819,1
13820,1
13821,1
13822,1
13823,1
13824,1
13825,1
13826,1
13827,1
13828,1
13829,1
13830,1
13831,1
13832,1
13833,1
13834,1
13835,1
13836,1
13837,1
13838,1
13839,1
13840,1
13841,1
13842,1
13843,1
13844,0
13845,1
13846,1
13847,1
13848,1
13849,1
13850,1
13851,1
13852,1
13853,1
13854,1
13855,1
13856,1
13857,1
13858,1
13859,1
13860,1
13861,1
13862,1
13863,1
13864,1
13865,1
13866,1
13867,1
13868,1
13869,0
13870,0
13871,0
13872,0
13873,0
13874,0
13875,0
13876,0
13877,0
13878,0
13879,0
13880,0
13881,1
13882,0
13883,0
13884,0
13885,0
13886,0
13887,0
13888,0
13889,0
13890,0
13891,0
13892,1
13893,0
13894,0
13895,0
13896,0
13897,0
13898,0
13899,0
13900,0
13901,0
13902,1
13903,0
13904,0
13905,0
13906,0
13907,0
13908,0
13909,0
13910,0
13911,0
13912,0
13913,0
13914,0
13915,0
13916,0
13917,0
13918,1
13919,0
13920,0
13921,0
13922,0
13923,0
13924,0
13925,0
13926,0
13927,0
13928,0
13929,0
13930,0
13931,0
13932,0
13933,0
13934,1
13935,0
13936,0
13937,0
13938,0
13939,1
13940,0
13941,0
13942,0
13943,0
13944,0
13945,0
13946,0
13947,0
13948,0
13949,0
13950,0
13951,0
13952,0
13953,0
13954,0
13955,0
13956,0
13957,0
13958,0
13959,0
13960,0
13961,0
13962,0
13963,0
13964,1
13965,0
13966,0
13967,0
13968,0
13969,0
13970,0
13971,0
13972,0
13973,0
13974,0
13975,0
13976,0
13977,0
13978,0
13979,1
13980,0
13981,0
13982,0
13983,1
13984,0
13985,0
13986,0
13987,0
13988,0
13989,0
13990,0
13991,0
13992,0
13993,0
13994,0
13995,0
13996,1
13997,1
13998,0
13999,0
14000,0
14001,0
14002,1
14003,1
14004,1
14005,0
14006,0
14007,0
14008,0
14009,0
14010,0
14011,0
14012,0
14013,1
14014,0
14015,0
14016,0
14017,0
14018,0
14019,0
14020,1
14021,1
14022,0
14023,0
14024,0
14025,0
14026,1
14027,0
14028,0
14029,0
14030,1
14031,1
14032,0
14033,0
14034,0
14035,0
14036,0
14037,0
14038,0
14039,0
14040,1
14041,1
14042,0
14043,0
14044,0
14045,0
14046,0
14047,1
14048,0
14049,0
14050,0
14051,1
14052,0
14053,0
14054,0
14055,0
14056,0
14057,0
14058,0
14059,0
14060,0
14061,0
14062,1
14063,0
14064,0
14065,0
14066,0
14067,0
14068,0
14069,0
14070,0
14071,0
14072,1
14073,0
14074,0
14075,0
14076,0
14077,0
14078,1
14079,0
14080,0
14081,0
14082,0
14083,0
14084,0
14085,0
14086,0
14087,0
14088,0
14089,0
14090,0
14091,0
14092,0
14093,1
14094,1
14095,0
14096,1
14097,1
14098,0
14099,0
14100,0
14101,0
14102,0
14103,0
14104,0
14105,0
14106,0
14107,1
14108,0
14109,0
14110,1
14111,1
14112,0
14113,0
14114,0
14115,0
14116,0
14117,0
14118,0
14119,1
14120,0
14121,0
14122,0
14123,0
14124,1
14125,0
14126,0
14127,1
14128,0
14129,0
14130,0
14131,1
14132,0
14133,0
14134,0
14135,0
14136,0
14137,0
14138,0
14139,0
14140,0
14141,1
14142,0
14143,0
14144,0
14145,1
14146,0
14147,0
14148,0
14149,0
14150,0
14151,0
14152,0
14153,0
14154,0
14155,1
14156,0
14157,0
14158,0
14159,0
14160,1
14161,0
14162,0
14163,0
14164,1
14165,1
14166,0
14167,0
14168,0
14169,0
14170,0
14171,0
14172,0
14173,1
14174,0
14175,0
14176,0
14177,0
14178,0
14179,0
14180,0
14181,0
14182,0
14183,0
14184,1
14185,0
14186,0
14187,0
14188,0
14189,0
14190,1
14191,1
14192,1
14193,0
14194,0
14195,0
14196,1
14197,0
14198,0
14199,0
14200,0
14201,0
14202,0
14203,1
14204,0
14205,0
14206,0
14207,0
14208,1
14209,1
14210,0
14211,0
14212,0
14213,0
14214,0
14215,0
14216,0
14217,0
14218,1
14219,0
14220,0
14221,1
14222,0
14223,0
14224,0
14225,0
14226,0
14227,0
14228,0
14229,0
14230,0
14231,0
14232,1
14233,0
14234,0
14235,0
14236,0
14237,0
14238,0
14239,0
14240,0
14241,0
14242,0
14243,0
14244,0
14245,1
14246,0
14247,0
14248,0
14249,0
14250,0
14251,0
14252,1
14253,0
14254,0
14255,0
14256,0
14257,0
14258,0
14259,0
14260,0
14261,1
14262,0
14263,0
14264,0
14265,0
14266,0
14267,0
14268,1
14269,0
14270,0
14271,0
14272,0
14273,0
14274,0
14275,1
14276,0
14277,0
14278,0
14279,0
14280,0
14281,0
14282,0
14283,0
14284,0
14285,0
14286,0
14287,0
14288,1
14289,0
14290,0
14291,0
14292,1
14293,0
14294,0
14295,0
14296,0
14297,1
14298,1
14299,0
14300,0
14301,0
14302,0
14303,0
14304,0
14305,0
14306,1
14307,0
14308,0
14309,0
14310,0
14311,1
14312,0
14313,0
14314,1
14315,1
14316,0
14317,0
14318,0
14319,0
14320,0
14321,0
14322,0
14323,1
14324,0
14325,0
14326,0
14327,0
14328,1
14329,0
14330,0
14331,0
14332,1
14333,0
14334,0
14335,0
14336,1
14337,0
14338,0
14339,0
14340,0
14341,0
14342,0
14343,0
14344,0
14345,0
14346,1
14347,0
14348,0
14349,0
14350,0
14351,1
14352,0
14353,0
14354,0
14355,0
14356,1
14357,0
14358,0
14359,0
14360,1
14361,0
14362,0
14363,0
14364,0
14365,0
14366,0
14367,1
14368,0
14369,0
14370,0
14371,0
14372,1
14373,0
14374,0
14375,0
14376,0
14377,1
14378,0
14379,0
14380,0
14381,0
14382,0
14383,0
14384,0
14385,0
14386,0
14387,0
14388,0
14389,1
14390,1
14391,1
14392,0
14393,0
14394,0
14395,1
14396,0
14397,0
14398,0
14399,1
14400,0
14401,1
14402,1
14403,0
14404,0
14405,0
14406,0
14407,0
14408,1
14409,1
14410,0
14411,0
14412,0
14413,1
14414,0
14415,0
14416,0
14417,0
14418,1
14419,0
14420,0
14421,0
14422,1
14423,1
14424,0
14425,0
14426,0
14427,0
14428,1
14429,1
14430,0
14431,0
14432,0
14433,0
14434,0
14435,0
14436,0
14437,0
14438,1
14439,0
14440,0
14441,0
14442,0
14443,0
14444,1
14445,0
14446,0
14447,1
14448,1
14449,0
14450,0
14451,0
14452,1
14453,0
14454,1
14455,0
14456,0
14457,0
14458,1
14459,0
14460,0
14461,0
14462,0
14463,0
14464,1
14465,1
14466,1
14467,0
14468,0
14469,0
14470,1
14471,0
14472,0
14473,0
14474,0
14475,1
14476,1
14477,0
14478,0
14479,0
14480,1
14481,0
14482,0
14483,1
14484,1
14485,0
14486,0
14487,0
14488,1
14489,0
14490,0
14491,0
14492,0
14493,0
14494,0
14495,0
14496,1
14497,1
14498,0
14499,0
14500,0
14501,0
14502,0
14503,0
14504,1
14505,0
14506,0
14507,0
14508,1
14509,1
14510,1
14511,0
14512,0
14513,0
14514,1
14515,0
14516,0
14517,0
14518,1
14519,0
14520,0
14521,0
14522,1
14523,0
14524,0
14525,0
14526,1
14527,0
14528,0
14529,0
14530,0
14531,1
14532,1
14533,1
14534,0
14535,0
14536,0
14537,1
14538,0
14539,0
14540,0
14541,0
14542,1
14543,1
14544,1
14545,1
14546,1
14547,0
14548,0
14549,0
14550,0
14551,0
14552,0
14553,0
14554,0
14555,0
14556,1
14557,1
14558,1
14559,1
14560,1
14561,1
14562,1
14563,1
14564,1
14565,1
14566,1
14567,1
14568,1
14569,1
14570,1
14571,1
14572,1
14573,1
14574,1
14575,1
14576,1
14577,0
14578,1
14579,1
14580,1
14581,1
14582,1
14583,1
14584,1
14585,1
14586,1
14587,1
14588,0
14589,0
14590,1
14591,1
14592,0
14593,0
14594,1
14595,1
14596,0
14597,0
14598,0
14599,1
14600,0
14601,1
14602,0
14603,0
14604,0
14605,0
14606,1
14607,1
14608,1
14609,0
14610,0
14611,0
14612,1
14613,1
14614,0
14615,1
14616,1
14617,0
14618,0
14619,1
14620,0
14621,1
14622,0
14623,1
14624,0
14625,0
14626,1
14627,0
14628,1
14629,1
14630,1
14631,1
14632,0
14633,0
14634,1
14635,1
14636,1
14637,0
14638,1
14639,0
14640,1
14641,0
14642,0
14643,1
14644,1
14645,0
14646,0
14647,1
14648,1
14649,0
14650,0
14651,0
14652,0
14653,1
14654,1
14655,1
14656,1
14657,1
14658,1
14659,1
14660,0
14661,1
14662,0
14663,1
14664,0
14665,1
14666,1
14667,0
14668,1
14669,1
14670,1
14671,1
14672,1
14673,1
14674,1
14675,1
14676,1
14677,1
14678,0
14679,1
14680,1
14681,1
14682,1
14683,1
14684,1
14685,1
14686,0
14687,0
14688,0
14689,1
14690,0
14691,1
14692,0
14693,0
14694,1
14695,1
14696,1
14697,1
14698,1
14699,1
14700,1
14701,1
14702,1
14703,1
14704,1
14705,1
14706,1
14707,1
14708,1
14709,1
14710,1
14711,1
14712,1
14713,1
14714,1
14715,1
14716,1
14717,1
14718,1
14719,1
14720,1
14721,0
14722,0
14723,0
14724,1
14725,1
14726,1
14727,1
14728,1
14729,1
14730,1
14731,1
14732,1
14733,1
14734,1
14735,1
14736,1
14737,1
14738,1
14739,0
14740,0
14741,0
14742,0
14743,0
14744,1
14745,1
14746,1
14747,1
14748,1
14749,1
14750,1
14751,1
14752,1
14753,1
14754,1
14755,1
14756,1
14757,1
14758,1
14759,1
14760,1
14761,0
14762,0
14763,0
14764,1
14765,1
14766,1
14767,1
14768,0
14769,0
14770,0
14771,1
14772,1
14773,1
14774,0
14775,1
14776,1
14777,1
14778,0
14779,0
14780,1
14781,0
14782,1
14783,0
14784,1
14785,1
14786,0
14787,1
14788,0
14789,1
14790,1
14791,0
14792,1
14793,1
14794,1
14795,1
14796,1
14797,1
14798,1
14799,1
14800,0
14801,1
14802,0
14803,1
14804,1
14805,1
14806,1
14807,1
14808,1
14809,1
14810,1
14811,1
14812,0
14813,0
14814,1
14815,0
14816,0
14817,1
14818,1
14819,1
14820,1
14821,1
14822,1
14823,1
14824,1
14825,1
14826,1
14827,1
14828,1
14829,1
14830,1
14831,1
14832,1
14833,1
14834,1
14835,1
14836,1
14837,1
14838,1
14839,1
14840,1
14841,1
14842,1
14843,1
14844,0
14845,0
14846,0
14847,1
14848,1
14849,0
14850,0
14851,0
14852,0
14853,0
14854,0
14855,1
14856,0
14857,1
14858,1
14859,0
14860,0
14861,0
14862,0
14863,0
14864,1
14865,0
14866,0
14867,0
14868,0
14869,0
14870,0
14871,0
14872,0
14873,0
14874,0
14875,0
14876,0
14877,0
14878,0
14879,1
14880,0
14881,0
14882,0
14883,0
14884,0
14885,0
14886,1
14887,0
14888,0
14889,0
14890,0
14891,0
14892,0
14893,0
14894,0
14895,0
14896,0
14897,0
14898,0
14899,0
14900,0
14901,0
14902,0
14903,0
14904,0
14905,0
14906,0
14907,0
14908,1
14909,0
14910,0
14911,0
14912,0
14913,0
14914,0
14915,0
14916,0
14917,0
14918,0
14919,0
14920,0
14921,0
14922,0
14923,0
14924,0
14925,0
14926,0
14927,0
14928,0
14929,0
14930,0
14931,0
14932,0
14933,0
14934,0
14935,0
14936,0
14937,0
14938,0
14939,0
14940,0
14941,0
14942,0
14943,0
14944,0
14945,0
14946,0
14947,0
14948,0
14949,0
14950,0
14951,0
14952,0
14953,0
14954,0
14955,0
14956,1
14957,0
14958,0
14959,0
14960,0
14961,1
14962,1
14963,1
14964,1
14965,0
14966,0
14967,1
14968,1
14969,0
14970,0
14971,0
14972,0
14973,0
14974,1
14975,0
14976,0
14977,0
14978,0
14979,0
14980,0
14981,0
14982,0
14983,0
14984,0
14985,0
14986,0
14987,0
14988,0
14989,0
14990,0
14991,0
14992,0
14993,0
14994,0
14995,0
14996,0
14997,0
14998,0
14999,0
15000,0
15001,0
15002,0
15003,1
15004,1
15005,1
15006,1
15007,1
15008,1
15009,1
15010,1
15011,1
15012,1
15013,0
15014,1
15015,1
15016,1
15017,1
15018,1
15019,1
15020,0
15021,0
15022,0
15023,1
15024,1
15025,1
15026,1
15027,1
15028,0
15029,0
15030,0
15031,0
15032,1
15033,1
15034,1
15035,0
15036,1
15037,0
15038,1
15039,0
15040,0
15041,0
15042,0
15043,0
15044,1
15045,0
15046,0
15047,0
15048,0
15049,0
15050,0
15051,0
15052,0
15053,0
15054,1
15055,0
15056,0
15057,0
15058,0
15059,0
15060,0
15061,0
15062,0
15063,0
15064,0
15065,0
15066,0
15067,0
15068,1
15069,0
15070,0
15071,0
15072,0
15073,1
15074,0
15075,0
15076,0
15077,0
15078,0
15079,0
15080,0
15081,0
15082,0
15083,0
15084,0
15085,0
15086,0
15087,0
15088,0
15089,0
15090,1
15091,0
15092,0
15093,0
15094,0
15095,0
15096,0
15097,0
15098,0
15099,0
15100,1
15101,0
15102,0
15103,0
15104,0
15105,0
15106,0
15107,0
15108,0
15109,0
15110,0
15111,0
15112,0
15113,0
15114,0
15115,1
15116,0
15117,0
15118,0
15119,0
15120,0
15121,0
15122,0
15123,0
15124,0
15125,0
15126,0
15127,0
15128,0
15129,0
15130,0
15131,0
15132,0
15133,0
15134,0
15135,0
15136,0
15137,0
15138,0
15139,0
15140,0
15141,0
15142,0
15143,0
15144,0
15145,0
15146,0
15147,0
15148,0
15149,0
15150,1
15151,0
15152,0
15153,0
15154,0
15155,0
15156,1
15157,0
15158,0
15159,0
15160,0
15161,0
15162,0
15163,0
15164,0
15165,0
15166,0
15167,0
15168,0
15169,0
15170,0
15171,0
15172,0
15173,0
15174,0
15175,0
15176,0
15177,0
15178,1
15179,0
15180,0
15181,0
15182,0
15183,0
15184,0
15185,1
15186,0
15187,0
15188,0
15189,0
15190,0
15191,0
15192,0
15193,0
15194,1
15195,1
15196,0
15197,1
15198,0
15199,0
15200,0
15201,0
15202,0
15203,0
15204,0
15205,0
15206,0
15207,0
15208,0
15209,0
15210,0
15211,0
15212,0
15213,1
15214,0
15215,0
15216,0
15217,0
15218,0
15219,0
15220,0
15221,0
15222,0
15223,0
15224,0
15225,0
15226,0
15227,0
15228,0
15229,0
15230,0
15231,0
15232,0
15233,0
15234,0
15235,0
15236,0
15237,0
15238,0
15239,0
15240,0
15241,0
15242,0
15243,0
15244,0
15245,0
15246,0
15247,0
15248,0
15249,0
15250,0
15251,0
15252,0
15253,0
15254,0
15255,0
15256,0
15257,0
15258,0
15259,0
15260,0
15261,0
15262,0
15263,0
15264,0
15265,0
15266,0
15267,0
15268,0
15269,0
15270,0
15271,0
15272,0
15273,0
15274,0
15275,0
15276,0
15277,0
15278,0
15279,0
15280,0
15281,0
15282,0
15283,0
15284,0
15285,0
15286,0
15287,0
15288,0
15289,0
15290,0
15291,0
15292,0
15293,0
15294,0
15295,1
15296,0
15297,0
15298,0
15299,0
15300,0
15301,0
15302,0
15303,0
15304,0
15305,0
15306,0
15307,0
15308,0
15309,0
15310,0
15311,0
15312,0
15313,0
15314,0
15315,0
15316,0
15317,0
15318,1
15319,0
15320,0
15321,0
15322,0
15323,0
15324,0
15325,0
15326,0
15327,0
15328,0
15329,0
15330,0
15331,0
15332,0
15333,0
15334,0
15335,0
15336,0
15337,0
15338,0
15339,0
15340,0
15341,0
15342,0
15343,0
15344,0
15345,0
15346,0
15347,0
15348,0
15349,0
15350,0
15351,0
15352,0
15353,0
15354,0
15355,0
15356,0
15357,0
15358,0
15359,0
15360,0
15361,0
15362,0
15363,0
15364,0
15365,0
15366,0
15367,0
15368,0
15369,0
15370,0
15371,0
15372,0
15373,0
15374,0
15375,0
15376,0
15377,0
15378,0
15379,0
15380,0
15381,0
15382,0
15383,0
15384,0
15385,0
15386,0
15387,0
15388,0
15389,0
15390,0
15391,0
15392,0
15393,0
15394,0
15395,0
15396,0
15397,0
15398,0
15399,0
15400,0
15401,0
15402,0
15403,0
15404,0
15405,0
15406,0
15407,0
15408,0
15409,0
15410,0
15411,0
15412,0
15413,0
15414,0
15415,0
15416,0
15417,0
15418,0
15419,0
15420,0
15421,0
15422,0
15423,0
15424,0
15425,0
15426,0
15427,0
15428,0
15429,0
15430,0
15431,0
15432,0
15433,0
15434,0
15435,0
15436,0
15437,0
15438,0
15439,0
15440,0
15441,0
15442,0
15443,0
15444,0
15445,0
15446,0
15447,0
15448,0
15449,0
15450,0
15451,0
15452,0
15453,0
15454,1
15455,1
15456,1
15457,1
15458,1
15459,1
15460,1
15461,0
15462,0
15463,0
15464,0
15465,0
15466,0
15467,0
15468,1
15469,0
15470,0
15471,0
15472,0
15473,1
15474,0
15475,0
15476,0
15477,0
15478,0
15479,0
15480,1
15481,0
15482,0
15483,0
15484,0
15485,0
15486,1
15487,0
15488,0
15489,0
15490,0
15491,0
15492,1
15493,1
15494,0
15495,0
15496,1
15497,1
15498,0
15499,0
15500,1
15501,1
15502,0
15503,0
15504,0
15505,1
15506,0
15507,1
15508,1
15509,1
15510,1
15511,0
15512,0
15513,0
15514,0
15515,0
15516,0
15517,0
15518,0
15519,0
15520,0
15521,0
15522,0
15523,0
15524,0
15525,1
15526,0
15527,0
15528,0
15529,1
15530,0
15531,1
15532,1
15533,1
15534,1
15535,1
15536,1
15537,1
15538,1
15539,1
15540,1
15541,1
15542,1
15543,1
15544,1
15545,1
15546,1
15547,1
15548,1
15549,1
15550,1
15551,1
15552,0
15553,1
15554,0
15555,0
15556,0
15557,1
15558,0
15559,0
15560,1
15561,1
15562,1
15563,0
15564,0
15565,1
15566,0
15567,1
15568,0
15569,1
15570,0
15571,0
15572,1
15573,0
15574,0
15575,0
15576,0
15577,0
15578,0
15579,1
15580,0
15581,1
15582,1
15583,1
15584,1
15585,1
15586,1
15587,1
15588,1
15589,1
15590,1
15591,1
15592,1
15593,1
15594,1
15595,1
15596,1
15597,1
15598,1
15599,1
15600,1
15601,1
15602,1
15603,1
15604,1
15605,0
15606,0
15607,1
15608,1
15609,1
15610,0
15611,1
15612,1
15613,1
15614,1
15615,1
15616,0
15617,0
15618,0
15619,0
15620,1
15621,0
15622,1
15623,1
15624,0
15625,0
15626,0
15627,0
15628,0
15629,0
15630,0
15631,0
15632,0
15633,0
15634,0
15635,0
15636,1
15637,1
15638,0
15639,1
15640,1
15641,1
15642,1
15643,1
15644,1
15645,0
15646,0
15647,1
15648,1
15649,1
15650,1
15651,1
15652,1
15653,1
15654,1
15655,0
15656,0
15657,0
15658,0
15659,0
15660,0
15661,0
15662,1
15663,0
15664,0
15665,1
15666,1
15667,1
15668,1
15669,1
15670,1
15671,0
15672,1
15673,1
15674,1
15675,1
15676,0
15677,0
15678,0
15679,0
15680,0
15681,0
15682,0
15683,0
15684,0
15685,0
15686,0
15687,0
15688,0
15689,0
15690,0
15691,0
15692,1
15693,1
15694,1
15695,1
15696,1
15697,1
15698,1
15699,1
15700,1
15701,1
15702,1
15703,0
15704,0
15705,0
15706,0
15707,0
15708,1
15709,0
15710,0
15711,1
15712,0
15713,0
15714,0
15715,1
15716,0
15717,0
15718,1
15719,0
15720,1
15721,0
15722,0
15723,1
15724,0
15725,1
15726,0
15727,0
15728,1
15729,0
15730,0
15731,0
15732,0
15733,0
15734,0
15735,0
15736,1
15737,0
15738,0
15739,1
15740,0
15741,1
15742,0
15743,0
15744,0
15745,1
15746,0
15747,1
15748,0
15749,0
15750,0
15751,0
15752,0
15753,0
15754,1
15755,1
15756,1
15757,0
15758,0
15759,1
15760,0
15761,0
15762,0
15763,1
