cuit;sd;valor_pond;NOMBRE;desc
30502414719;D_36;769118.4605718778;PRYSMIAN ENERGIA CABLES Y SISTEMAS DE ARGENTINA SO;Muebles
30627028969;D_36;1030329.0389853186;MATAFUEGOS DONNY SRL;Muebles
30515772436;D_36;6492703.168553386;BIC ARGENTINA SOCIEDAD ANONIMA;Muebles
30678718471;D_36;1038610.0226166423;SERIN S A;Muebles
30504622963;D_36;3233342.21;GOOD COLD S A.I.C Y A;Muebles
30502404853;D_37;47072.522873981085;NOVOBRA SA;Reciclamiento de desperdicios y desechos
33708954999;D_37;45771.65189965301;AUTOELEVADORES MORENO SRL;Reciclamiento de desperdicios y desechos
33709635129;D_37;39585.42584762634;SANTANA TEXTIL CHACO SA;Reciclamiento de desperdicios y desechos
30711927219;D_37;63157.11;AUSTRAL SERVICIOS AMBIENTALES SRL;Reciclamiento de desperdicios y desechos
30655275998;D_37;60694.37252419971;PAPELERA SAMSENG SA;Reciclamiento de desperdicios y desechos
30712110488;D_37;96208.2;RECICLADOS PALPALA S.R.L.;Reciclamiento de desperdicios y desechos
30709188913;D_37;52445.93;DEPOSITOS LEM SOCIEDAD ANONIMA;Reciclamiento de desperdicios y desechos
30500834087;D_37;172933.96900666942;VIDRIERIA ARGENTINA SOCIEDAD ANONIMA;Reciclamiento de desperdicios y desechos
30501036672;D_37;330670.6025701634;LA PAPELERA DEL PLATA S A;Reciclamiento de desperdicios y desechos
30689358892;D_37;39388.45193082062;PAPELERA ROSATO SA;Reciclamiento de desperdicios y desechos
30710025718;E;52423579.26243148;CENTRAL TERMICA LOMA DE LA LATA S A;Suministro de electricidad, gas y agua
30715252526;E;81870993.91000001;Y-GEN ELECTRICA II S.A.U.;Suministro de electricidad, gas y agua
30715207970;E;246558770.55295533;ARAUCARIA ENERGY SA;Suministro de electricidad, gas y agua
33650305499;E;41382698.600935765;CENTRAL PUERTO S A;Suministro de electricidad, gas y agua
30715252550;E;55324575.53000001;Y-GEN ELECTRICA S.A.U.;Suministro de electricidad, gas y agua
30682434720;E;127638675.013049;GENERACION MEDITERRANEA S.A.;Suministro de electricidad, gas y agua
30715345435;E;62595867.461162575;CP LA CASTELLANA SOCIEDAD ANONIMA UNIPERSONAL;Suministro de electricidad, gas y agua
33710410599;E;42242029.79;APR ENERGY S.R.L.;Suministro de electricidad, gas y agua
30710567308;E;83178074.0;GREENWIND S.A.;Suministro de electricidad, gas y agua
30715407791;E;51619853.64;VIENTOS DE ARAUCO RENOVABLES S.A.U.;Suministro de electricidad, gas y agua
30682440003;F;23469267.518011786;IGARRETA MAQUINAS SA;ConstrucciÃ³n
30505480151;F;23257428.07719324;COVEMA S.A. COMERCIAL INDUSTRIAL Y FINANCIERA;ConstrucciÃ³n
30647227119;F;64314803.035469346;FINNING ARGENTINA SOCIEDAD ANONIMA;ConstrucciÃ³n
30545758314;F;22321565.774828248;SUBTERRANEOS DE BUENOS AIRES SOCIEDAD DEL ESTADO;ConstrucciÃ³n
30576721710;F;22148131.417926755;SULLAIR ARGENTINA S A;ConstrucciÃ³n
30501598131;F;52601775.90888974;INDUSTRIAS JUAN F SECCO S A;ConstrucciÃ³n
30628406177;F;15568789.660657505;TECMACO INTEGRAL  S A;ConstrucciÃ³n
30531489086;F;14950882.551745724;PATRICIO PALMERO S A I C Y A;ConstrucciÃ³n
30714272671;F;14823079.760834107;CONSORCIO CMI GHELLA S.P.A SUCURSAL ARGENTINA GHEL;ConstrucciÃ³n
33599594839;F;30873352.14240635;REPAS S A;ConstrucciÃ³n
30677423141;G;21581820.56423626;ROBERT BOSCH ARGENTINA INDUSTRIAL SA;Comercio al por mayor y al por menor
30642617555;G;36524252.9766555;NEWSAN SOCIEDAD ANONIMA;Comercio al por mayor y al por menor
33508358259;G;26139383.201211855;CERVECERIA Y MALTERIA QUILMES SAICA Y G;Comercio al por mayor y al por menor
30707975020;G;30345501.973333333;SOLUTION BOX S.R.L.;Comercio al por mayor y al por menor
30531489086;G;23491596.7312792;PATRICIO PALMERO S A I C Y A;Comercio al por mayor y al por menor
33658615969;G;30010881.28835392;BLACK Y DECKER ARGENTINA S A;Comercio al por mayor y al por menor
30682347194;G;22403811.249541625;MINERA ANDINA DEL SOL SRL;Comercio al por mayor y al por menor
30660920451;G;24623976.205940176;GRUAS SAN BLAS S A;Comercio al por mayor y al por menor
30647227119;G;35515318.31181718;FINNING ARGENTINA SOCIEDAD ANONIMA;Comercio al por mayor y al por menor
30585895268;G;25318220.29984405;CNH INDUSTRIAL ARGENTINA S.A.;Comercio al por mayor y al por menor
30576721710;H_551;35800.58843064285;SULLAIR ARGENTINA S A;Servicios de alojamiento en hoteles, campamentos y otros tipos de hospedaje temporal
30709353116;H_551;29319.46;DAYS TOUR S.A.;Servicios de alojamiento en hoteles, campamentos y otros tipos de hospedaje temporal
30662071680;H_551;7864.613735074812;GENERAL MOTORS DE ARGENTINA SOCIEDAD DE RESPONSABI;Servicios de alojamiento en hoteles, campamentos y otros tipos de hospedaje temporal
30647227119;H_551;41212.65555297125;FINNING ARGENTINA SOCIEDAD ANONIMA;Servicios de alojamiento en hoteles, campamentos y otros tipos de hospedaje temporal
30675789777;H_551;50574.61994525706;CERRO CASTOR SOCIEDAD ANONIMA;Servicios de alojamiento en hoteles, campamentos y otros tipos de hospedaje temporal
30589622932;H_551;55852.28037478178;VALLE DE LAS LE?AS SOCIEDAD ANONIMA;Servicios de alojamiento en hoteles, campamentos y otros tipos de hospedaje temporal
30609611541;H_551;15752.341821050955;CETEC SUDAMERICANA SOCIEDAD ANONIMA;Servicios de alojamiento en hoteles, campamentos y otros tipos de hospedaje temporal
30669160662;H_551;8156.8119598010935;WEG EQUIPAMIENTOS ELECTRICOS SA;Servicios de alojamiento en hoteles, campamentos y otros tipos de hospedaje temporal
30568205339;H_551;25874.365813196437;TURBODISEL SOCIEDAD ANONIMA;Servicios de alojamiento en hoteles, campamentos y otros tipos de hospedaje temporal
30682498761;H_551;13612.344860807192;BOMBAS GRUNDFOS DE ARGENTINA S.A.U;Servicios de alojamiento en hoteles, campamentos y otros tipos de hospedaje temporal
30708239972;H_552;227294.42163635272;BPAR S A;Servicios de expendio de comidas y bebidas
20232231336;H_552;177339.98768011187;FRASCONA LEONARDO HERNAN;Servicios de expendio de comidas y bebidas
33707317499;H_552;182508.79966923204;TECHNOGEL AMERICA LATINA SA;Servicios de expendio de comidas y bebidas
30537647716;H_552;245660.65427395783;PEPSICO DE ARGENTINA SOCIEDAD DE RESPONSABILIDAD L;Servicios de expendio de comidas y bebidas
30569766253;H_552;104996.07035915645;INGENIERIA GASTRONOMICA S A;Servicios de expendio de comidas y bebidas
30610252334;H_552;413990.96;ARCOS DORADOS ARGENTINA SOCIEDAD ANONIMA;Servicios de expendio de comidas y bebidas
30709199206;H_552;265717.83880392666;PRETOREAN ARGENTINA S.R.L.;Servicios de expendio de comidas y bebidas
30711163790;H_552;298695.7221616719;SERVICOM ARGENTINA SA;Servicios de expendio de comidas y bebidas
30654936419;H_552;1513535.06;FAST FOOD SUDAMERICANA S A;Servicios de expendio de comidas y bebidas
30711625433;H_552;107078.2131379526;FRANCHRIS2010 SRL;Servicios de expendio de comidas y bebidas
30516150641;I_60;162820408.34321585;VOLVO TRUCKS Y BUSES  ARGENTINA S.A.;Transporte ferroviario y automotor y por tuberias
30503858327;I_60;41261443.50663186;AGCO ARGENTINA SOCIEDAD ANONIMA;Transporte ferroviario y automotor y por tuberias
30517424303;I_60;216015195.87399033;SCANIA ARGENTINA S A U;Transporte ferroviario y automotor y por tuberias
30504018845;I_60;166057439.5328613;VOLKSWAGEN ARGENTINA S A;Transporte ferroviario y automotor y por tuberias
30585895268;I_60;197750813.33832377;CNH INDUSTRIAL ARGENTINA S.A.;Transporte ferroviario y automotor y por tuberias
30708427949;I_60;15300308.389446434;GRUPO FENIX SA;Transporte ferroviario y automotor y por tuberias
30608027102;I_60;25940609.733215287;METALPAR ARGENTINA SA;Transporte ferroviario y automotor y por tuberias
30502987360;I_60;328790239.5033422;MERCEDES-BENZ ARGENTINA S.A.U;Transporte ferroviario y automotor y por tuberias
30678519681;I_60;180620243.64606282;FORD ARGENTINA SOCIEDAD EN COMANDITA POR ACCIONES;Transporte ferroviario y automotor y por tuberias
30503720236;I_60;83769498.84705316;INDUSTRIAS JOHN DEERE ARGENTINA S A;Transporte ferroviario y automotor y por tuberias
30697997071;I_61;10666017.67;NATIONAL SHIPPING S.A.;Transporte marÃ­timo y fluvial
30678519681;I_61;73000.79050123868;FORD ARGENTINA SOCIEDAD EN COMANDITA POR ACCIONES;Transporte marÃ­timo y fluvial
30677423141;I_61;83208.8473131522;ROBERT BOSCH ARGENTINA INDUSTRIAL SA;Transporte marÃ­timo y fluvial
33693449389;I_61;1277378.3698496285;INVERSIONES MARITIMAS UNIVERSALES SA;Transporte marÃ­timo y fluvial
30504577267;I_61;87671.35078247299;MAHLE ARGENTINA S A;Transporte marÃ­timo y fluvial
30585895268;I_61;176900.5048672476;CNH INDUSTRIAL ARGENTINA S.A.;Transporte marÃ­timo y fluvial
30707588965;I_61;257949.34;EMPRESA NAVIERA PETROLERA ATLANTICA S.A.;Transporte marÃ­timo y fluvial
30663288497;I_61;151030.70922112188;AMX ARGENTINA SOCIEDAD ANONIMA;Transporte marÃ­timo y fluvial
30503720236;I_61;212979.73158257885;INDUSTRIAS JOHN DEERE ARGENTINA S A;Transporte marÃ­timo y fluvial
30635572287;I_61;107878.61071998018;ANTARES NAVIERA SOCIEDAD ANONIMA;Transporte marÃ­timo y fluvial
30686320010;I_62;26027579.340000004;SUDFLUG SA;Transporte aÃ©reo de cargas y de pasajeros
30715418939;I_62;38909102.4367616;FB LINEAS AEREAS S.A.;Transporte aÃ©reo de cargas y de pasajeros
30709251739;I_62;131795086.90000002;ANDES LINEAS AEREAS SA;Transporte aÃ©reo de cargas y de pasajeros
30709643769;I_62;41652400.0;ALBA JET SA;Transporte aÃ©reo de cargas y de pasajeros
30707542329;I_62;303425806.89182603;LAN ARGENTINA SOCIEDAD ANONIMA;Transporte aÃ©reo de cargas y de pasajeros
30707437606;I_62;21985246.924403958;AMERICAN LOGISTIC SA;Transporte aÃ©reo de cargas y de pasajeros
33711613329;I_62;21103120.0;BENAIR S.A.;Transporte aÃ©reo de cargas y de pasajeros
30641405554;I_62;603588914.3882275;AEROLINEAS ARGENTINAS SOCIEDAD ANONIMA;Transporte aÃ©reo de cargas y de pasajeros
30708762047;I_62;14541067.955264881;BAF CAPITAL SA;Transporte aÃ©reo de cargas y de pasajeros
30711915385;I_62;29617796.254194;ALAS DEL FIN DEL MUNDO S.R.L.;Transporte aÃ©reo de cargas y de pasajeros
30505012182;I_63;5495555.696266027;VIAL AGRO S A;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
30639453738;I_63;5771986.130060992;TELECOM ARGENTINA SOCIEDAD ANONIMA;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
30710225768;I_63;10314324.536624787;WAIVER LOGISTICA ARGENTINA SA;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
30663288497;I_63;7674895.300914871;AMX ARGENTINA SOCIEDAD ANONIMA;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
30701009610;I_63;17721679.75;ICON ARGENTINA S.A;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
30641405554;I_63;15830086.531772612;AEROLINEAS ARGENTINAS SOCIEDAD ANONIMA;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
33621885559;I_63;7680537.6203459855;LOGICALIS ARGENTINA SA;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
30707542329;I_63;7956902.468174047;LAN ARGENTINA SOCIEDAD ANONIMA;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
30714101443;I_63;221933983.07030758;BELGRANO CARGAS Y LOGISTICA SA;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
30640897267;I_63;9559882.64540149;TELECENTRO S A;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
30640897267;I_64;9019254.04883876;TELECENTRO S A;Correos y telecomunicaciones
30632043224;I_64;2710267.355841197;ITALTEL ARGENTINA S.A.;Correos y telecomunicaciones
30707439021;I_64;2378420.06;TI SPARKLE ARGENTINA S.A.;Correos y telecomunicaciones
33621885559;I_64;3428252.426648632;LOGICALIS ARGENTINA SA;Correos y telecomunicaciones
30639453738;I_64;20438999.65043309;TELECOM ARGENTINA SOCIEDAD ANONIMA;Correos y telecomunicaciones
30678814357;I_64;4283475.145667328;TELEFONICA MOVILES ARGENTINA SOCIEDAD ANONIMA;Correos y telecomunicaciones
33695098419;I_64;4349787.55;TELMEX ARGENTINA SA;Correos y telecomunicaciones
30663288497;I_64;8117536.278811909;AMX ARGENTINA SOCIEDAD ANONIMA;Correos y telecomunicaciones
30636989254;I_64;3133929.85;ARTE RADIOTELEVISIVO ARGENTINO S A;Correos y telecomunicaciones
30685889397;I_64;9930326.486715175;DIRECTV ARGENTINA SOCIEDAD ANONIMA;Correos y telecomunicaciones
30500005625;J;4969210.507938594;CITIBANK N A;IntermediaciÃ³n financiera
33500005179;J;20578396.405919887;BANCO SUPERVIELLE SOCIEDAD ANONIMA;IntermediaciÃ³n financiera
33999242109;J;9324968.789229726;BANCO DE LA PROVINCIA DE BUENOS AIRES;IntermediaciÃ³n financiera
30660920451;J;4917661.568689609;GRUAS SAN BLAS S A;IntermediaciÃ³n financiera
30692432661;J;8486547.826501876;NUEVO BANCO DE SANTA FE SA;IntermediaciÃ³n financiera
30710529449;J;5096368.963222788;HAULOTTE ARGENTINA SOCIEDAD ANONIMA;IntermediaciÃ³n financiera
30647227119;J;5230732.5503867;FINNING ARGENTINA SOCIEDAD ANONIMA;IntermediaciÃ³n financiera
30500008454;J;5636153.528501538;BANCO SANTANDER RIO SOCIEDAD ANONIMA;IntermediaciÃ³n financiera
30576721710;J;7044205.741968182;SULLAIR ARGENTINA S A;IntermediaciÃ³n financiera
30604731018;J;5069004.135514751;BANCO COMAFI SOCIEDAD ANONIMA;IntermediaciÃ³n financiera
30547335380;K_70;539357.8704983759;I.O.I. INSTALACIONES ODONTOLOGICAS INTEGRALES SOCI;Servicios inmobiliarios
23100463849;K_70;1468760.8131064635;CARRIZO DANIEL EDMUNDO;Servicios inmobiliarios
33599594839;K_70;1456810.9698962185;REPAS S A;Servicios inmobiliarios
20065127157;K_70;1455794.2737929032;FEDERICO PABLO AUGUSTO;Servicios inmobiliarios
30708020229;K_70;431983.2633915585;VECA S.A.;Servicios inmobiliarios
30505480151;K_70;1321376.534724149;COVEMA S.A. COMERCIAL INDUSTRIAL Y FINANCIERA;Servicios inmobiliarios
30647227119;K_70;1115978.418294715;FINNING ARGENTINA SOCIEDAD ANONIMA;Servicios inmobiliarios
30711585350;K_70;645769.206038752;NISSAN ARGENTINA S.A.;Servicios inmobiliarios
30628406177;K_70;534429.362770342;TECMACO INTEGRAL  S A;Servicios inmobiliarios
33537186009;K_70;2968384.9401381696;HSBC BANK ARGENTINA SA;Servicios inmobiliarios
30501598131;K_71;3084220.601763657;INDUSTRIAS JUAN F SECCO S A;Alquiler de equipo de transporte y de maquinaria
30647227119;K_71;3902871.270788374;FINNING ARGENTINA SOCIEDAD ANONIMA;Alquiler de equipo de transporte y de maquinaria
33661932509;K_71;10385631.057909936;IGT ARGENTINA S A;Alquiler de equipo de transporte y de maquinaria
30682526544;K_71;11577513.507916853;VERIFONE ARGENTINA S A;Alquiler de equipo de transporte y de maquinaria
30714019348;K_71;3574427.826080143;AGT PTY ARGENTINA SRL;Alquiler de equipo de transporte y de maquinaria
30715233599;K_71;3328029.8666563584;PETREX S.A., SUCURSAL ARGENTINA;Alquiler de equipo de transporte y de maquinaria
30709514632;K_71;9289436.036744028;ARISTOCRAT (ARGENTINA) PTY LIMITED SOCIEDAD EXTRAN;Alquiler de equipo de transporte y de maquinaria
30682440003;K_71;3099511.605604072;IGARRETA MAQUINAS SA;Alquiler de equipo de transporte y de maquinaria
30710529449;K_71;5355603.387881352;HAULOTTE ARGENTINA SOCIEDAD ANONIMA;Alquiler de equipo de transporte y de maquinaria
30576721710;K_71;5974268.2351103155;SULLAIR ARGENTINA S A;Alquiler de equipo de transporte y de maquinaria
30640897267;K_72;4042768.9117775434;TELECENTRO S A;Actividades de informÃ¡tica
30640142673;K_72;10510942.06;ORACLE ARGENTINA S.R.L;Actividades de informÃ¡tica
30707689915;K_72;16005928.209179463;HUAWEI TECH INVESTMENT CO LTD.;Actividades de informÃ¡tica
30708408243;K_72;5886439.330000001;PIXART SOCIEDAD DE RESPONSABILIDAD LIMITADA;Actividades de informÃ¡tica
30542034552;K_72;6141324.225637484;HEWLETT PACKARD ARGENTINA SOCIEDAD DE RESPONSABILI;Actividades de informÃ¡tica
33708632959;K_72;6313975.529999999;FIRST SYSTEMS S.R.L.;Actividades de informÃ¡tica
30685889397;K_72;4079909.7532848245;DIRECTV ARGENTINA SOCIEDAD ANONIMA;Actividades de informÃ¡tica
30663288497;K_72;8163357.305742394;AMX ARGENTINA SOCIEDAD ANONIMA;Actividades de informÃ¡tica
30503961268;K_72;9626660.359085688;IBM ARGENTINA SRL;Actividades de informÃ¡tica
30639453738;K_72;23036733.630681954;TELECOM ARGENTINA SOCIEDAD ANONIMA;Actividades de informÃ¡tica
30640897267;K_73;7767090.305556028;TELECENTRO S A;InvestigaciÃ³n y desarrollo
30678814357;K_73;1750257.411362789;TELEFONICA MOVILES ARGENTINA SOCIEDAD ANONIMA;InvestigaciÃ³n y desarrollo
30639453738;K_73;13903872.610556858;TELECOM ARGENTINA SOCIEDAD ANONIMA;InvestigaciÃ³n y desarrollo
30709670413;K_73;17370878.919999998;EMPRESA ARGENTINA DE SOLUCIONES SATELITALES SOCIED;InvestigaciÃ³n y desarrollo
30632043224;K_73;3589629.6332326345;ITALTEL ARGENTINA S.A.;InvestigaciÃ³n y desarrollo
30713977906;K_73;2867619.046068442;INFINERA CORPORATION ARGENTINA SRL;InvestigaciÃ³n y desarrollo
30663288497;K_73;5468031.051329412;AMX ARGENTINA SOCIEDAD ANONIMA;InvestigaciÃ³n y desarrollo
33621885559;K_73;4723452.110745225;LOGICALIS ARGENTINA SA;InvestigaciÃ³n y desarrollo
30546660210;K_73;9593575.629999999;COMISION NACIONAL DE ENERGIA ATOMICA;InvestigaciÃ³n y desarrollo
30707689915;K_73;3163898.3218457117;HUAWEI TECH INVESTMENT CO LTD.;InvestigaciÃ³n y desarrollo
30663288497;K_74;10080198.390591292;AMX ARGENTINA SOCIEDAD ANONIMA;Servicios jurÃ­dicos contables y otros servicios a empresas (sin minerÃ­a)
30503961268;K_74;10602291.604006777;IBM ARGENTINA SRL;Servicios jurÃ­dicos contables y otros servicios a empresas (sin minerÃ­a)
30707862927;K_74;8105933.548722637;CIENA COMMUNICATIONS MEXICO S.A. DE C.V. SUC. ARGE;Servicios jurÃ­dicos contables y otros servicios a empresas (sin minerÃ­a)
33680059999;K_74;12513463.961571073;NUCLEOELECTRICA ARGENTINA SA;Servicios jurÃ­dicos contables y otros servicios a empresas (sin minerÃ­a)
30707522778;K_74;8495124.56;SANDVIK MINING AND CONSTRUCTION ARGENTINA S.A.;Servicios jurÃ­dicos contables y otros servicios a empresas (sin minerÃ­a)
30707689915;K_74;39056701.18648572;HUAWEI TECH INVESTMENT CO LTD.;Servicios jurÃ­dicos contables y otros servicios a empresas (sin minerÃ­a)
30710025718;K_74;27628732.94756852;CENTRAL TERMICA LOMA DE LA LATA S A;Servicios jurÃ­dicos contables y otros servicios a empresas (sin minerÃ­a)
30639453738;K_74;7545826.862364232;TELECOM ARGENTINA SOCIEDAD ANONIMA;Servicios jurÃ­dicos contables y otros servicios a empresas (sin minerÃ­a)
30682526544;K_74;11621841.802275857;VERIFONE ARGENTINA S A;Servicios jurÃ­dicos contables y otros servicios a empresas (sin minerÃ­a)
30542034552;K_74;5869128.3544841865;HEWLETT PACKARD ARGENTINA SOCIEDAD DE RESPONSABILI;Servicios jurÃ­dicos contables y otros servicios a empresas (sin minerÃ­a)
30710376170;K_99;347620.69125263044;ZMG ARGENTINA SRL;Servicios de apoyo para la minerÃ­a excepto para la extracciÃ³n de petrÃ³leo y gas natual
30715472615;K_99;1582519.7269037163;TRIDENT SOUTHERN EXPLORATIONS DE ARGENTINA SRL;Servicios de apoyo para la minerÃ­a excepto para la extracciÃ³n de petrÃ³leo y gas natual
30682440003;K_99;3356251.595253121;IGARRETA MAQUINAS SA;Servicios de apoyo para la minerÃ­a excepto para la extracciÃ³n de petrÃ³leo y gas natual
30663270512;K_99;317626.4135958929;BOART LONGYEAR ARGENTINA S.A.;Servicios de apoyo para la minerÃ­a excepto para la extracciÃ³n de petrÃ³leo y gas natual
30711901996;K_99;504128.3961592077;ALEQUIP S.A.;Servicios de apoyo para la minerÃ­a excepto para la extracciÃ³n de petrÃ³leo y gas natual
30576721710;K_99;565971.175402753;SULLAIR ARGENTINA S A;Servicios de apoyo para la minerÃ­a excepto para la extracciÃ³n de petrÃ³leo y gas natual
33599594839;K_99;1127647.8375507346;REPAS S A;Servicios de apoyo para la minerÃ­a excepto para la extracciÃ³n de petrÃ³leo y gas natual
33709322139;K_99;1144104.0040572213;BURGWARDT MINERA S.A.;Servicios de apoyo para la minerÃ­a excepto para la extracciÃ³n de petrÃ³leo y gas natual
30682494634;K_99;1750961.8699999999;MAJOR PERFORACIONES S.A.;Servicios de apoyo para la minerÃ­a excepto para la extracciÃ³n de petrÃ³leo y gas natual
30647227119;K_99;1587481.7706853165;FINNING ARGENTINA SOCIEDAD ANONIMA;Servicios de apoyo para la minerÃ­a excepto para la extracciÃ³n de petrÃ³leo y gas natual
30709925977;L;12328050.0;MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE;AdministraciÃ³n pÃºblica y defensa
30710100140;L;8412606.62;CENTRO CIENTIFICO TECNOLOGICO CONICET LA PLATA (CC;AdministraciÃ³n pÃºblica y defensa
30711655197;L;23677298.630000003;MINISTERIO DE SEGURIDAD;AdministraciÃ³n pÃºblica y defensa
30663288497;L;12951396.455734884;AMX ARGENTINA SOCIEDAD ANONIMA;AdministraciÃ³n pÃºblica y defensa
30639453738;L;13256429.340405809;TELECOM ARGENTINA SOCIEDAD ANONIMA;AdministraciÃ³n pÃºblica y defensa
30675428081;L;7389705.709999999;SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN;AdministraciÃ³n pÃºblica y defensa
30715127209;L;17100131.93;MINISTERIO DE TRANSPORTE;AdministraciÃ³n pÃºblica y defensa
30647227119;L;19456222.69871194;FINNING ARGENTINA SOCIEDAD ANONIMA;AdministraciÃ³n pÃºblica y defensa
30653139507;L;10560802.89;SECRETARIA GENERAL DE LA GOBERNACION;AdministraciÃ³n pÃºblica y defensa
30648839088;L;7239491.03;MINISTERIO DE SEGURIDAD -SEGURIDAD PROVINCIAL;AdministraciÃ³n pÃºblica y defensa
30586762024;M;236462.4661681078;UNIVERSIDAD NACIONAL DE JUJUY;EnseÃ±anza
30546671166;M;648256.12;UNIVERSIDAD TECNOLOGICA NACIONAL;EnseÃ±anza
30707437606;M;242362.00929977337;AMERICAN LOGISTIC SA;EnseÃ±anza
30632884385;M;571833.8441969944;JENCK S A;EnseÃ±anza
30707967990;M;217080.02243998196;ANALYTICAL TECHNOLOGIES SA;EnseÃ±anza
30500974016;M;208866.63100383928;ASOCIACION ARGENTINA DE LOS ADVENTISTAS DEL SEPTIM;EnseÃ±anza
30520079129;M;484959.36797114665;PROANALISIS SA;EnseÃ±anza
30546668785;M;458825.64;UNIVERSIDAD NACIONAL DEL SUR;EnseÃ±anza
30546670550;M;341532.4784370724;UNIVERSIDAD NACIONAL DEL LITORAL;EnseÃ±anza
30614104712;M;616184.3160822671;EPSON ARGENTINA S.R.L.;EnseÃ±anza
30714968633;N;13320384.297736261;SIEMENS HEALTHCARE S.A.;Servicios sociales y de salud
30522763922;N;15974370.000000004;INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBI;Servicios sociales y de salud
33707044239;N;6485835.26467022;TECNOIMAGEN S A;Servicios sociales y de salud
30500527230;N;9674581.9108245;PHILIPS ARGENTINA SOCIEDAD ANONIMA;Servicios sociales y de salud
30654855168;N;8826558.41856877;SWISS MEDICAL S A;Servicios sociales y de salud
30526498468;N;8554546.616059225;GRIENSU S A;Servicios sociales y de salud
30624438929;N;8535359.459999999;FUNDACION MEDICA DE RIO NEGRO Y         NEUQUEN;Servicios sociales y de salud
30592615661;N;4060624.406775209;BIONUCLEAR SA;Servicios sociales y de salud
30710170718;N;4059960.9111834457;INSTITUTO PRIVADO DE RADIOTERAPIA ONCOLOGICA SA;Servicios sociales y de salud
33653235939;N;10004084.91264623;GE HEALTHCARE ARGENTINA S.A.;Servicios sociales y de salud
30628323603;O;1226006.6853929607;GRUPO SIMPA S A;Otras actividades de servicios comunitarios, sociales y personales
30714281972;O;1301429.5099999998;ASHIRA S.A. - MARTIN Y MARTIN S.A. - UNION TRANSIT;Otras actividades de servicios comunitarios, sociales y personales
30999270804;O;1337177.9;TEATRO COLON MUNICIPALIDAD DE LA CIUDAD DE BUENOS;Otras actividades de servicios comunitarios, sociales y personales
33661932509;O;1756650.91239583;IGT ARGENTINA S A;Otras actividades de servicios comunitarios, sociales y personales
30533675812;O;1382055.3399999999;FEDERACION MEDICA DE LA PROVINCIA DE BUENOS AIRES;Otras actividades de servicios comunitarios, sociales y personales
30709514632;O;1849148.3966135671;ARISTOCRAT (ARGENTINA) PTY LIMITED SOCIEDAD EXTRAN;Otras actividades de servicios comunitarios, sociales y personales
33710074289;O;2095479.9940004197;FEMAT AGRUPACION DE COLABORACION EMPRESARIA;Otras actividades de servicios comunitarios, sociales y personales
30710068786;O;4621872.298264324;PM ARGENTINA SISTEMAS DE ELEVACION S.A.;Otras actividades de servicios comunitarios, sociales y personales
30688985281;O;7838530.22;FUNDACION MALBA;Otras actividades de servicios comunitarios, sociales y personales
30712071156;O;1782370.9969625077;LUSQTOFF ARGENTINA S.A.;Otras actividades de servicios comunitarios, sociales y personales
20109542157;P;0.08311214964926052;CATAVORELLO ROBERTO MARIO;Actividades de hogares privados como empleadores y actividades no diferenciadas de hogares privados como productores
20175603698;P;1760.2933107431434;GANE FRANCISCO;Actividades de hogares privados como empleadores y actividades no diferenciadas de hogares privados como productores
20179024692;P;243.32996646619128;BLANCO MARTIN EDUARDO MIGUE;Actividades de hogares privados como empleadores y actividades no diferenciadas de hogares privados como productores
30691324563;P;96.54375372228368;TECHNOLOGY GROUPSRL;Actividades de hogares privados como empleadores y actividades no diferenciadas de hogares privados como productores
20076409960;P;23.09179250409448;VIO DANIEL PEDRO;Actividades de hogares privados como empleadores y actividades no diferenciadas de hogares privados como productores
20119533903;P;0.30240779906868315;ARCASTI MARCELO GABRIEL;Actividades de hogares privados como empleadores y actividades no diferenciadas de hogares privados como productores
30521329242;P;0.14546641337383626;MAQUINARIAS CASEROS S A;Actividades de hogares privados como empleadores y actividades no diferenciadas de hogares privados como productores
30628323603;P;0.10716016573493625;GRUPO SIMPA S A;Actividades de hogares privados como empleadores y actividades no diferenciadas de hogares privados como productores
33711348919;P;0.09392096766286268;CERVERE S.A.;Actividades de hogares privados como empleadores y actividades no diferenciadas de hogares privados como productores
30712282270;P;0.07661794297972949;BESEWI S.R.L.;Actividades de hogares privados como empleadores y actividades no diferenciadas de hogares privados como productores
