hs6_d12;sd;valor_pond;HS6;hs6_d12_desc;impo_tot;letra;impo_relativa;short_name;desc
87042190200D;K_70;303304.1420901399;870421;De cabina simple,de carga máxima menor o           igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o semi-Diesel): // VEHÍCULOS AUTO;14422438.716043692;K_70;0.021030017742612473;De cabina simpl;Servicios inmobiliarios
84742090110P;K_70;271047.63999999996;847420;Giratorios de conos // Quebrantadores // Los demás // -Máquinas y aparatos de quebrantar, triturar o pulverizar // MÁQUINAS Y APARATOS DE CLASIFICAR, CRIBAR,SEPARAR, LAVAR, QUEBRANTAR, TRITURAR, PULVERIZAR, MEZCLAR, AMASAR O SOBAR, TIERRA,PIEDRA U OTRA M;14422438.716043692;K_70;0.018793467965891465;Giratorios de c;Servicios inmobiliarios
88023031000N;J;7390750.0;880230;"De peso en vacío inferior o igual a 7.000 kg // A turborreacción // -Aviones y demás aeronaves, de peso en vacío superior a 2.000 kg  pero inferior o igual a 15.000 kg // LAS DEMÁS AERONAVES (POR EJEMPLO: HELICÓPTEROS,AVIONES); VEHÍCULOS ESPACIALES (INCL";75337306.99794328;J;0.09810212621751623;De peso en vací;IntermediaciÃ³n financiera
87042190390N;J;6275952.370392816;870421;Los demás // De doble cabina o cabina y media,de carga          máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o sem;75337306.99794328;J;0.08330470812507475;Los demás // De;IntermediaciÃ³n financiera
87043190200T;J;3924273.950335638;870431;De carga máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón) de encendido por chispa: // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;75337306.99794328;J;0.05208938448573389;De carga máxima;IntermediaciÃ³n financiera
85022019000W;J;3316535.1399999997;850220;Los demás // De corriente alterna // -Grupos electrógenos con motor de émbolo (pistón) de encendido por chispa (motor de explosión) // GRUPOS ELECTRÓGENOS Y CONVERTIDORES ROTATIVOSELECTRICOS.;75337306.99794328;J;0.04402248065610497;Los demás // De;IntermediaciÃ³n financiera
90181300100C;J;2953447.9999999995;901813;Aparatos // --Aparatos de diagnóstico de visualización por  resonancia magnética // -Aparatos de electrodiagnóstico (incluidos los  aparatos de exploración funcional o de vigilancia de parámetros fisiológicos): // INSTRUMENTOS Y APARATOS DE MEDICINA, CIR;75337306.99794328;J;0.03920299407676769;Aparatos // --A;IntermediaciÃ³n financiera
84743200000F;J;2511519.6931985547;847432;--Máquinas de mezclar materia mineral con asfalto // -Máquinas y aparatos de mezclar, amasar o sobar: // MÁQUINAS Y APARATOS DE CLASIFICAR, CRIBAR,SEPARAR, LAVAR, QUEBRANTAR, TRITURAR, PULVERIZAR, MEZCLAR, AMASAR O SOBAR, TIERRA,PIEDRA U OTRA MATERIA MIN;75337306.99794328;J;0.03333699853735307;--Máquinas de m;IntermediaciÃ³n financiera
49119900900R;J;2212377.19;491199;Los demás // --Los demás // -Los demás: // LOS DEMÁS IMPRESOS, INCLUIDAS LAS ESTAMPAS,GRABADOS Y FOTOGRAFÍAS.;75337306.99794328;J;0.029366289799294235;Los demás // --;IntermediaciÃ³n financiera
84571000000T;J;1999054.0689799162;845710;-Centros de mecanizado // CENTROS DE MECANIZADO, MÁQUINAS DE PUESTO FIJOY MÁQUINAS DE PUESTOS MÚLTIPLES, PARA TRABAJARMETAL.;75337306.99794328;J;0.026534716313054443;-Centros de mec;IntermediaciÃ³n financiera
84561011000R;J;1774341.011525032;845610;Para corte de chapas metálicas de espesor     superior a 8 mm // De control numérico // -Que operen mediante láser u otros haces de luz o de fotones // MÁQUINAS HERRAMIENTA QUE TRABAJEN POR ARRANQUE DECUALQUIER MATERIA MEDIANTE LÁSER U OTROS HACES DELUZ;75337306.99794328;J;0.023551956955051124;Para corte de c;IntermediaciÃ³n financiera
84201090900N;J;1444713.8488784311;842010;Las dem?s // Las dem?s // Los demás // -Calandrias y laminadores // CALANDRIAS Y LAMINADORES, EXCEPTO PARA METAL OVIDRIO, Y CILINDROS PARA ESTAS MÁQUINAS.;75337306.99794328;J;0.01917660593997436;Las dem?s // La;IntermediaciÃ³n financiera
85176299900R;I_64;57344664.26016357;851762;Los demás // Los demás // Los demás // --Aparatos para la recepción, conversión, emisión  y transmisión o regeneración de voz, imagen u  otros datos, incluidos los de conmutación y  encaminamiento («switching and routing  apparatus») // -Los demás aparat;245207939.2475416;I_64;0.2338613685842902;Los demás // Lo;Correos y telecomunicaciones
85176211000D;I_64;30652963.420201406;851762;Multiplexadores por división de frecuencia // Multiplexadores y concentradores // --Aparatos para la recepción, conversión, emisión  y transmisión o regeneración de voz, imagen u  otros datos, incluidos los de conmutación y  encaminamiento («switching an;245207939.2475416;I_64;0.12500803813393951;Multiplexadores;Correos y telecomunicaciones
85176255100D;I_64;26107444.997631397;851762;Unidades externas con fuente de alimentación      con conexión a la red eléctrica // Moduladores-demoduladores de señales    («modems») // Aparatos para la recepción, transmisión o   regeneración de voz, imagen o datos,    en redes con cable // --Aparato;245207939.2475416;I_64;0.10647063499553122;Unidades extern;Correos y telecomunicaciones
85176248000L;I_64;18123159.437085744;851762;Los demás, con velocidad de interface serie de    por lo menos 4 Mbits/s, aptos para    interconexión de redes locales con protocolos    distintos // , con velocidad de interface serie de    por lo menos 4 Mbits/s, aptos para    interconexión de redes lo;245207939.2475416;I_64;0.0739093501323793;Los demás, con ;Correos y telecomunicaciones
85176259000D;I_64;7777865.225650386;851762;Los demás // Aparatos para la recepción, transmisión o   regeneración de voz, imagen o datos,    en redes con cable // --Aparatos para la recepción, conversión, emisión  y transmisión o regeneración de voz, imagen u  otros datos, incluidos los de conmuta;245207939.2475416;I_64;0.031719467361122015;Los demás // Ap;Correos y telecomunicaciones
87042190390N;I_64;7415684.698131505;870421;Los demás // De doble cabina o cabina y media,de carga          máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o sem;245207939.2475416;I_64;0.030242433099383643;Los demás // De;Correos y telecomunicaciones
85176249900T;I_64;6077294.117309618;851762;Los demás // Los demás // Ruteadores digitales en redes con o sin cable // --Aparatos para la recepción, conversión, emisión  y transmisión o regeneración de voz, imagen u  otros datos, incluidos los de conmutación y  encaminamiento («switching and routi;245207939.2475416;I_64;0.024784246937349305;Los demás // Lo;Correos y telecomunicaciones
85437099700J;I_64;5822323.103562103;854370;"Conversor con amplificador de bajo ruido      incorporado (LNB-""Low Noise Block Down      Converter"") // Los demás // Los demás // -Las demás máquinas y aparatos: // MÁQUINAS Y APARATOS ELECTRICOS CON FUNCION PROPIA, NO EXPRESADOS NI COMPRENDIDOS EN OTRA";245207939.2475416;I_64;0.023744431446342234;Conversor con a;Correos y telecomunicaciones
85176120000U;I_64;5296966.709690363;851761;De sistema troncalizado («trunking») // --Estaciones base // -Los demás aparatos de emisión, transmisión o recepción de voz, imagen u otros datos, incluidos los de comunicación en red con o sin cable (tales como redes locales (LAN) o extendidas (WAN)): /;245207939.2475416;I_64;0.021601938036529007;De sistema tron;Correos y telecomunicaciones
87043190200T;I_64;4636934.216082746;870431;De carga máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón) de encendido por chispa: // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;245207939.2475416;I_64;0.018910212411196368;De carga máxima;Correos y telecomunicaciones
86069900000E;I_63;105346206.31750116;860699;--Los demás // -Los demás: // VAGONES PARA EL TRANSPORTE DE MERCANCÍAS SOBRE CARRILES (RIELES).;454334020.1980982;I_63;0.23186950929091382;--Los demás // ;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
86021000000K;I_63;90020718.39511664;860210;"-Locomotoras Diesel-eléctricas // LAS DEMÁS LOCOMOTORAS Y LOCOTRACTORES; TENDERES.";454334020.1980982;I_63;0.19813774534397824;-Locomotoras Di;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
85176259000D;I_63;28509116.640024144;851762;Los demás // Aparatos para la recepción, transmisión o   regeneración de voz, imagen o datos,    en redes con cable // --Aparatos para la recepción, conversión, emisión  y transmisión o regeneración de voz, imagen u  otros datos, incluidos los de conmuta;454334020.1980982;I_63;0.06274924476840549;Los demás // Ap;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
85176299900R;I_63;26679485.148479834;851762;Los demás // Los demás // Los demás // --Aparatos para la recepción, conversión, emisión  y transmisión o regeneración de voz, imagen u  otros datos, incluidos los de conmutación y  encaminamiento («switching and routing  apparatus») // -Los demás aparat;454334020.1980982;I_63;0.05872218227648257;Los demás // Lo;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
88024090000D;I_63;25850836.62564808;880240;"Los demás // -Aviones y demás aeronaves, de peso en vacío superior a 15.000 kg // LAS DEMÁS AERONAVES (POR EJEMPLO: HELICÓPTEROS,AVIONES); VEHÍCULOS ESPACIALES (INCLUIDOSLOS SATELITES) Y SUS VEHÍCULOS DE LANZAMIENTOY VEHÍCULOS SUBORBITALES.";454334020.1980982;I_63;0.05689830714058487;Los demás // -A;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
86069100000J;I_63;22240260.944916964;860691;--Cubiertos y cerrados // -Los demás: // VAGONES PARA EL TRANSPORTE DE MERCANCÍAS SOBRE CARRILES (RIELES).;454334020.1980982;I_63;0.048951344068885246;--Cubiertos y c;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
85176248000L;I_63;20122701.770111866;851762;Los demás, con velocidad de interface serie de    por lo menos 4 Mbits/s, aptos para    interconexión de redes locales con protocolos    distintos // , con velocidad de interface serie de    por lo menos 4 Mbits/s, aptos para    interconexión de redes lo;454334020.1980982;I_63;0.04429054588810671;Los demás, con ;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
87033290900Z;I_63;14480128.635534452;870332;Los demás // Los demás // --De cilindrada superior a 1.500 cm3 pero      inferior o igual a 2.500 cm3 // -Los demás vehículos con motor de embolo   (pistón), de encendido por compresión (Diesel o semi-Diesel): // AUTOMÓVILES PARA TURISMO Y DEMÁS VEHÍCULO;454334020.1980982;I_63;0.03187110802140866;Los demás // Lo;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
95089090000Z;I_63;14472011.81612458;950890;"Los demás // -Los demás // TIOVIVOS, COLUMPIOS, CASETAS DE TIRO Y DEMÁS ATRACCIONES DE FERIA; CIRCOS, ZOOLÓGICOS Y TEATROS, AMBULANTES.";454334020.1980982;I_63;0.031853242708557265;Los demás // -L;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
87042190390N;I_63;6230128.500818815;870421;Los demás // De doble cabina o cabina y media,de carga          máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o sem;454334020.1980982;I_63;0.013712661222468794;Los demás // De;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
88024090000D;I_62;1082429043.1896954;880240;"Los demás // -Aviones y demás aeronaves, de peso en vacío superior a 15.000 kg // LAS DEMÁS AERONAVES (POR EJEMPLO: HELICÓPTEROS,AVIONES); VEHÍCULOS ESPACIALES (INCLUIDOSLOS SATELITES) Y SUS VEHÍCULOS DE LANZAMIENTOY VEHÍCULOS SUBORBITALES.";1256691256.1278517;I_62;0.8613325173638134;Los demás // -A;Transporte aÃ©reo de cargas y de pasajeros
88023031000N;I_62;46793308.91526544;880230;"De peso en vacío inferior o igual a 7.000 kg // A turborreacción // -Aviones y demás aeronaves, de peso en vacío superior a 2.000 kg  pero inferior o igual a 15.000 kg // LAS DEMÁS AERONAVES (POR EJEMPLO: HELICÓPTEROS,AVIONES); VEHÍCULOS ESPACIALES (INCL";1256691256.1278517;I_62;0.03723532624826733;De peso en vací;Transporte aÃ©reo de cargas y de pasajeros
88023090000P;I_62;35847771.226388216;880230;"Los demás // -Aviones y demás aeronaves, de peso en vacío superior a 2.000 kg  pero inferior o igual a 15.000 kg // LAS DEMÁS AERONAVES (POR EJEMPLO: HELICÓPTEROS,AVIONES); VEHÍCULOS ESPACIALES (INCLUIDOSLOS SATELITES) Y SUS VEHÍCULOS DE LANZAMIENTOY VEH";1256691256.1278517;I_62;0.02852551973413363;Los demás // -A;Transporte aÃ©reo de cargas y de pasajeros
88023039000Z;I_62;28968862.12340749;880230;"Los demás // A turborreacción // -Aviones y demás aeronaves, de peso en vacío superior a 2.000 kg  pero inferior o igual a 15.000 kg // LAS DEMÁS AERONAVES (POR EJEMPLO: HELICÓPTEROS,AVIONES); VEHÍCULOS ESPACIALES (INCLUIDOSLOS SATELITES) Y SUS VEHÍCULOS";1256691256.1278517;I_62;0.02305169386844233;Los demás // A ;Transporte aÃ©reo de cargas y de pasajeros
88023029000P;I_62;27135667.70262579;880230;"Los demás // A turbohélice // -Aviones y demás aeronaves, de peso en vacío superior a 2.000 kg  pero inferior o igual a 15.000 kg // LAS DEMÁS AERONAVES (POR EJEMPLO: HELICÓPTEROS,AVIONES); VEHÍCULOS ESPACIALES (INCLUIDOSLOS SATELITES) Y SUS VEHÍCULOS DE";1256691256.1278517;I_62;0.0215929470108966;Los demás // A ;Transporte aÃ©reo de cargas y de pasajeros
88021290000K;I_62;16343511.427251007;880212;"Los demás // --De peso en vacío superior a 2.000 kg // -Helicópteros: // LAS DEMÁS AERONAVES (POR EJEMPLO: HELICÓPTEROS,AVIONES); VEHÍCULOS ESPACIALES (INCLUIDOSLOS SATELITES) Y SUS VEHÍCULOS DE LANZAMIENTOY VEHÍCULOS SUBORBITALES.";1256691256.1278517;I_62;0.013005192283750777;Los demás // --;Transporte aÃ©reo de cargas y de pasajeros
88021100000K;I_62;5767360.504414475;880211;"--De peso en vacío inferior o igual a 2.000 kg // -Helicópteros: // LAS DEMÁS AERONAVES (POR EJEMPLO: HELICÓPTEROS,AVIONES); VEHÍCULOS ESPACIALES (INCLUIDOSLOS SATELITES) Y SUS VEHÍCULOS DE LANZAMIENTOY VEHÍCULOS SUBORBITALES.";1256691256.1278517;I_62;0.004589321741749846;--De peso en va;Transporte aÃ©reo de cargas y de pasajeros
87042190390N;I_62;4155377.1977167446;870421;Los demás // De doble cabina o cabina y media,de carga          máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o sem;1256691256.1278517;I_62;0.003306601504111993;Los demás // De;Transporte aÃ©reo de cargas y de pasajeros
87043190200T;I_62;2598305.01068603;870431;De carga máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón) de encendido por chispa: // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;1256691256.1278517;I_62;0.0020675762626788637;De carga máxima;Transporte aÃ©reo de cargas y de pasajeros
88022010100C;I_62;1692337.545546283;880220;"Tripulados // A helice // -Aviones y demás aeronaves, de peso en vacío inferior o igual a 2.000 kg // LAS DEMÁS AERONAVES (POR EJEMPLO: HELICÓPTEROS,AVIONES); VEHÍCULOS ESPACIALES (INCLUIDOSLOS SATELITES) Y SUS VEHÍCULOS DE LANZAMIENTOY VEHÍCULOS SUBORBI";1256691256.1278517;I_62;0.0013466613516200912;Tripulados // A;Transporte aÃ©reo de cargas y de pasajeros
89012000000A;I_61;11381613.929849628;890120;-Barcos cisterna // TRANSATLÁNTICOS, BARCOS PARA EXCURSIONES (DE CRUCEROS), TRANSBORDADORES, CARGUEROS, GABARRAS (BARCAZAS) Y BARCOS SIMILARES PARA EL TRANSPORTE DE PERSONAS O MERCANCIAS.;23660628.947011303;I_61;0.4810359840957355;-Barcos cistern;Transporte marÃ­timo y fluvial
87042190390N;I_61;4834668.038946208;870421;Los demás // De doble cabina o cabina y media,de carga          máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o sem;23660628.947011303;I_61;0.20433387674408798;Los demás // De;Transporte marÃ­timo y fluvial
87043190200T;I_61;3023057.0157385343;870431;De carga máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón) de encendido por chispa: // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;23660628.947011303;I_61;0.12776739885100952;De carga máxima;Transporte marÃ­timo y fluvial
90261029900G;I_61;524032.97814919066;902610;Los demás // Los demás // Para medida o control de nivel // -Para medida o control del caudal o nivel de líquidos // INSTRUMENTOS Y APARATOS PARA MEDIDA O CONTROL DEL CAUDAL, NIVEL, PRESIÓN U OTRAS CARACTERÍSTICAS VARIABLES DE LÍQUIDOS O GASES (POR EJEMP;23660628.947011303;I_61;0.02214788877010744;Los demás // Lo;Transporte marÃ­timo y fluvial
84099999900C;I_61;452674.51129168225;840999;Los demás // Las demás // Las demás // --Las demás // -Las demás: // PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVAO PRINCIPALMENTE, A LOS MOTORES DE LAS PARTIDAS 84.07 U 84.08.;23660628.947011303;I_61;0.019131972878043968;Los demás // La;Transporte marÃ­timo y fluvial
87042190990W;I_61;421831.3138370297;870421;Los demás // Los demás // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o semi-Diesel): // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;23660628.947011303;I_61;0.017828406623582732;Los demás // Lo;Transporte marÃ­timo y fluvial
84219999000X;I_61;357690.61082726304;842199;"Las dem?s // Las dem?s // Las demás // --Las demás // -Partes: // CENTRIFUGADORAS, INCLUIDAS LAS SECADORAS CENTRÍFUGAS; APARATOS PARA FILTRAR O DEPURAR LÍQUIDOS O GASES.";23660628.947011303;I_61;0.015117544492512097;Las dem?s // La;Transporte marÃ­timo y fluvial
84798999900H;I_61;343250.0103074574;847989;Los demás // Los demás // Los demás // --Los demás // -Las demás máquinas y aparatos: // MÁQUINAS Y APARATOS MECÁNICOS CON FUNCIÓNPROPIA, NO EXPRESADOS NI COMPRENDIDOS EN OTRAPARTE DE ESTE CAPÍTULO.;23660628.947011303;I_61;0.014507222571140278;Los demás // Lo;Transporte marÃ­timo y fluvial
87042190200D;I_61;322764.0903190965;870421;De cabina simple,de carga máxima menor o           igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o semi-Diesel): // VEHÍCULOS AUTO;23660628.947011303;I_61;0.013641399433714821;De cabina simpl;Transporte marÃ­timo y fluvial
85318000900V;I_61;213168.54822720698;853180;Los demás // -Los demás aparatos // APARATOS ELECTRICOS DE SEÑALIZACIÓN ACÚSTICA OVISUAL (POR EJEMPLO: TIMBRES, SIRENAS, TABLEROSINDICADORES, AVISADORES DE PROTECCIÓN CONTRAROBO O INCENDIO), EXCEPTO LOS DE LAS PARTIDAS85.12 U 85.30.;23660628.947011303;I_61;0.009009420193546181;Los demás // -L;Transporte marÃ­timo y fluvial
87012000290C;I_60;457093038.3312511;870120;Los demás // De carga máxima superior a 5 t // -Tractores de carretera para semirremolques // TRACTORES (EXCEPTO LAS CARRETILLAS TRACTOR DE LAPARTIDA 87.09).;1696570141.9584513;I_60;0.26942183351382193;Los demás // De;Transporte ferroviario y automotor y por tuberias
87042210200M;I_60;404603689.1817403;870422;De carga máxima superior a 5 t // Chasis con motor y cabina // --De peso total con carga máxima superior a 5 t  pero inferior o igual a 20 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o semi-Diesel): // VEHÍCULOS AU;1696570141.9584513;I_60;0.23848332537237885;De carga máxima;Transporte ferroviario y automotor y por tuberias
87019090900Y;I_60;237269160.69965392;870190;Los demás // Los demás // -Los demás // TRACTORES (EXCEPTO LAS CARRETILLAS TRACTOR DE LAPARTIDA 87.09).;1696570141.9584513;I_60;0.13985225534251128;Los demás // Lo;Transporte ferroviario y automotor y por tuberias
87021000900Q;I_60;145279045.23832682;870210;Los demás // -Con motor de émbolo (pistón), de encendido  por compresión (Diesel o semi-Diesel) // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE DIEZO MÁS PERSONAS, INCLUIDO EL CONDUCTOR.;1696570141.9584513;I_60;0.0856310279459608;Los demás // -C;Transporte ferroviario y automotor y por tuberias
87042310920U;I_60;127703107.75669114;870423;De carga máxima superior a 5 t // Los demás // Chasis con motor y cabina // --De peso total con carga máxima superior a 20 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o semi-Diesel): // VEHÍCULOS AUTOMÓVILES PARA E;1696570141.9584513;I_60;0.0752713398629519;De carga máxima;Transporte ferroviario y automotor y por tuberias
87042210100G;I_60;73689716.36118524;870422;De carga máxima inferior o igual a 5 t // Chasis con motor y cabina // --De peso total con carga máxima superior a 5 t  pero inferior o igual a 20 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o semi-Diesel): // VEHÍ;1696570141.9584513;I_60;0.04343452388954626;De carga máxima;Transporte ferroviario y automotor y por tuberias
86031000000D;I_60;68356490.32;860310;-De fuente externa de electricidad // AUTOMOTORES PARA VÍAS FERREAS Y TRANVÍASAUTOPROPULSADOS, EXCEPTO LOS DE LA PARTIDA86.04.;1696570141.9584513;I_60;0.04029098982084646;-De fuente exte;Transporte ferroviario y automotor y por tuberias
87042290910G;I_60;30763962.299957242;870422;De carga máxima inferior o igual a 5 t // Los demás // Los demás // --De peso total con carga máxima superior a 5 t  pero inferior o igual a 20 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o semi-Diesel): // VEHÍCUL;1696570141.9584513;I_60;0.01813303295815673;De carga máxima;Transporte ferroviario y automotor y por tuberias
87051010000G;I_60;27436454.376527105;870510;Con pluma telescópica de altura máxima superior   o igual a 42 m, capacidad de izaje máxima   superior o igual a 60 t, según NORMA DIN 15019,   Parte 2, y con 2 o más ejes de ruedas   direccionables // -Camiones grúa // VEHÍCULOS AUTOMÓVILES PARA USOS ES;1696570141.9584513;I_60;0.016171718279124954;Con pluma teles;Transporte ferroviario y automotor y por tuberias
86039000000R;I_60;17251080.551877975;860390;-Los demás // AUTOMOTORES PARA VÍAS FERREAS Y TRANVÍASAUTOPROPULSADOS, EXCEPTO LOS DE LA PARTIDA86.04.;1696570141.9584513;I_60;0.010168209451077591;-Los demás // A;Transporte ferroviario y automotor y por tuberias
87042190390N;H_552;7176822.635131981;870421;Los demás // De doble cabina o cabina y media,de carga          máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o sem;18793096.52686046;H_552;0.3818861157273547;Los demás // De;Servicios de expendio de comidas y bebidas
87043190200T;H_552;4487576.777365634;870431;De carga máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón) de encendido por chispa: // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;18793096.52686046;H_552;0.2387885770155899;De carga máxima;Servicios de expendio de comidas y bebidas
84198190900V;H_552;1025448.9047817707;841981;Los dem?s // Los dem?s // Los demás // --Para la preparación de bebidas calientes o   la cocción o calentamiento de alimentos // -Los demás aparatos y dispositivos: // APARATOS Y DISPOSITIVOS, AUNQUE SE CALIENTENELECTRICAMENTE (EXCEPTO LOS HORNOS Y DEMÁS;18793096.52686046;H_552;0.0545651911762452;Los dem?s // Lo;Servicios de expendio de comidas y bebidas
49019900990A;H_552;730253.0233867759;490199;Los demás // Los demás // --Los demás // -Los demás: // LIBROS, FOLLETOS E IMPRESOS SIMILARES, INCLUSO ENHOJAS SUELTAS.;18793096.52686046;H_552;0.038857514638050476;Los demás // Lo;Servicios de expendio de comidas y bebidas
84186910000R;H_552;706637.2388590606;841869;"M?quinas para la fabricaci?n de helados,    excluidas las dom?sticas // --Los demás // -Los demás materiales, máquinas y aparatos para producción de frío; bombas de calor: // REFRIGERADORES, CONGELADORES Y DEMÁS MATERIAL,MÁQUINAS Y APARATOS PARA PRODUCCI";18793096.52686046;H_552;0.03760089444808008;M?quinas para l;Servicios de expendio de comidas y bebidas
87042190990W;H_552;626187.4645715962;870421;Los demás // Los demás // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o semi-Diesel): // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;18793096.52686046;H_552;0.033320079193793505;Los demás // Lo;Servicios de expendio de comidas y bebidas
95069900999E;H_552;581752.866551521;950699;Los demás // Los demás // Los demás // --Los demás // -Los demás: // ARTÍCULOS Y MATERIAL PARA CULTURA FÍSICA,GIMNASIA, ATLETISMO, DEMÁS DEPORTES (INCLUIDO ELTENIS DE MESA) O PARA JUEGOS AL AIRE LIBRE, NOEXPRESADOS NI COMPRENDIDOS EN OTRA PARTE DE ESTECA;18793096.52686046;H_552;0.030955668520088613;Los demás // Lo;Servicios de expendio de comidas y bebidas
87042190200D;H_552;479127.13149066083;870421;De cabina simple,de carga máxima menor o           igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o semi-Diesel): // VEHÍCULOS AUTO;18793096.52686046;H_552;0.025494847579048907;De cabina simpl;Servicios de expendio de comidas y bebidas
84623910000R;H_552;427980.32051316486;846239;Del tipo guillotina // --Las demás // -Máquinas (incluidas las prensas) de cizallar, excepto las combinadas de cizallar y punzonar: // MÁQUINAS (INCLUIDAS LAS PRENSAS) DE FORJAR OESTAMPAR, MARTILLOS PILÓN Y OTRAS MÁQUINAS DEMARTILLAR, PARA TRABAJAR METAL;18793096.52686046;H_552;0.022773273148544958;Del tipo guillo;Servicios de expendio de comidas y bebidas
87052000000L;H_552;344651.74989891425;870520;-Camiones automóviles para sondeo o perforación // VEHÍCULOS AUTOMÓVILES PARA USOS ESPECIALES, EXCEPTO LOS CONCEBIDOS PRINCIPALMENTE PARA EL TRANSPORTE DE PERSONAS O MERCANCÍAS (POREJEMPLO: COCHES PARA REPARACIONES [AUXILIO MECÁNICO], CAMIONES GRÚA, CAMI;18793096.52686046;H_552;0.01833927418008591;-Camiones autom;Servicios de expendio de comidas y bebidas
87042190390N;H_551;9658805.0360049;870421;Los demás // De doble cabina o cabina y media,de carga          máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o sem;18143728.64645988;H_551;0.5323495089797586;Los demás // De;Servicios de alojamiento en hoteles, campamentos y otros tipos de hospedaje temporal
87043190200T;H_551;6039529.103658936;870431;De carga máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón) de encendido por chispa: // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;18143728.64645988;H_551;0.3328714412203988;De carga máxima;Servicios de alojamiento en hoteles, campamentos y otros tipos de hospedaje temporal
