cuit;sd;valor_pond;NOMBRE;desc
30661860983;D_33;1508956.790379717;INTERNACIONAL OPTICA S A;Instrumentos mÃ©dicos
30707766316;D_33;1717340.17;ITRON ARGENTINA  SA;Instrumentos mÃ©dicos
30504744538;D_34;136422706.6366352;PEUGEOT CITROEN ARGENTINA SOCIEDAD ANONIMA;Automotores
30502987360;D_34;228515919.02557352;MERCEDES-BENZ ARGENTINA S.A.U;Automotores
33679139369;D_34;333394949.0238622;TOYOTA ARGENTINA S A;Automotores
30503317814;D_34;325579409.44;RENAULT ARGENTINA S.A;Automotores
30678519681;D_34;376868481.48488;FORD ARGENTINA SOCIEDAD EN COMANDITA POR ACCIONES;Automotores
30504018845;D_34;404578342.83158344;VOLKSWAGEN ARGENTINA S A;Automotores
30682450963;D_34;131095349.52275291;FCA AUTOMOBILES ARGENTINA S A;Automotores
30585895268;D_34;83179739.16604894;CNH INDUSTRIAL ARGENTINA S.A.;Automotores
30577546777;D_34;118274964.39802164;HONDA MOTOR DE ARGENTINA SOCIEDAD ANONIMA;Automotores
30662071680;D_34;229450361.3058097;GENERAL MOTORS DE ARGENTINA SOCIEDAD DE RESPONSABI;Automotores
30577546777;D_35;119556135.34550364;HONDA MOTOR DE ARGENTINA SOCIEDAD ANONIMA;Otros equipo de transporte
20064725395;D_35;11835710.028425189;SUCESION DE KARABITIAN CARLOS;Otros equipo de transporte
30676870403;D_35;15454001.652114885;PAGODA S A;Otros equipo de transporte
30708610514;D_35;14943032.494735258;MINARELLI S.A.;Otros equipo de transporte
30628323603;D_35;11696581.89543144;GRUPO SIMPA S A;Otros equipo de transporte
30687234754;D_35;70010426.28816889;YAMAHA MOTOR ARGENTINA SA;Otros equipo de transporte
30710277334;D_35;67164299.30751126;CORVEN MOTORS ARGENTINA S.A.;Otros equipo de transporte
30701007561;D_35;22792577.70998968;GILERA MOTORS ARGENTINA S A;Otros equipo de transporte
30639169088;D_35;44824091.993542224;LA EMILIA S A;Otros equipo de transporte
30502498572;D_35;52612779.65819953;ZANELLA HNOS Y CIA S A;Otros equipo de transporte
30709432598;D_36;2587951.0431582523;JORGE RICCHEZZE S.A;Muebles
30707822429;D_36;2727797.397439747;DSM NUTRITIONAL PRODUCTS ARGENTINA S A;Muebles
30537647198;D_36;5398771.994086889;A W FABER CASTELL ARGENTINA S A;Muebles
20064725395;D_36;2810931.5632759947;SUCESION DE KARABITIAN CARLOS;Muebles
30553566602;D_36;2624653.1689109225;DAL SANTO IND Y COM S A;Muebles
30515772436;D_36;3070154.6974871;BIC ARGENTINA SOCIEDAD ANONIMA;Muebles
30658313335;D_36;2394910.9668413596;FERRERO ARGENTINA  S A;Muebles
30661487794;D_36;4769299.64;VAITECH INTERNATIONAL SRL;Muebles
30593036622;D_36;2122878.22;COLOR LIVING SA;Muebles
30598029306;D_36;2172551.37;KING AGRO ARGENTINA S.A.U;Muebles
30692258025;D_37;515546.22548035247;GUARDIAN DE ARGENTINA SRL;Reciclamiento de desperdicios y desechos
30501036672;D_37;2306105.5666366154;LA PAPELERA DEL PLATA S A;Reciclamiento de desperdicios y desechos
30690766600;D_37;948261.1380329233;JOHNSON MATTHEY ARGENTINA S A;Reciclamiento de desperdicios y desechos
30687276996;D_37;425870.625014117;SOLENIS ARGENTINA SA;Reciclamiento de desperdicios y desechos
33709635129;D_37;1389729.7846358565;SANTANA TEXTIL CHACO SA;Reciclamiento de desperdicios y desechos
30522780606;D_37;70918097.30120634;ALUAR ALUMINIO ARGENTINO SOCIEDAD ANONIMA INDUSTRI;Reciclamiento de desperdicios y desechos
30500834087;D_37;9135329.450290294;VIDRIERIA ARGENTINA SOCIEDAD ANONIMA;Reciclamiento de desperdicios y desechos
30683655836;D_37;2747976.4103531768;UMICORE ARGENTINA S.A.;Reciclamiento de desperdicios y desechos
30714083909;D_37;511937.83303948375;ARCHROMA ARGENTINA SA;Reciclamiento de desperdicios y desechos
30503508725;D_37;306467.97999608103;MONSANTO ARGENTINA SRL;Reciclamiento de desperdicios y desechos
30709099724;E;2394547553.2568984;INTEGRACION ENERGETICA  ARGENTINA SOCIEDAD ANONIMA;Suministro de electricidad, gas y agua
30710025718;E;10871622.716805506;CENTRAL TERMICA LOMA DE LA LATA S A;Suministro de electricidad, gas y agua
30999027489;E;11219892.690000001;EMPRESA PROVINCIAL DE ENERGIA DE   CORDOBA;Suministro de electricidad, gas y agua
30506726804;E;134822090.75772545;RAIZEN ARGENTINA S.A.U.;Suministro de electricidad, gas y agua
30522780606;E;72355245.04545854;ALUAR ALUMINIO ARGENTINO SOCIEDAD ANONIMA INDUSTRI;Suministro de electricidad, gas y agua
30546689979;E;56348576.404412754;YPF SOCIEDAD ANONIMA;Suministro de electricidad, gas y agua
30714378402;E;10659998.940000001;MSU ENERGY S.A.;Suministro de electricidad, gas y agua
30550815997;E;23971968.889279086;SIDERCA S A I C;Suministro de electricidad, gas y agua
30692243591;E;20936335.00981807;TERMOANDES S A;Suministro de electricidad, gas y agua
30715207970;E;14239980.4;ARAUCARIA ENERGY SA;Suministro de electricidad, gas y agua
30503948164;F;3373315.6430628803;ABB S.A.U.;ConstrucciÃ³n
30678519681;F;3368743.2744035493;FORD ARGENTINA SOCIEDAD EN COMANDITA POR ACCIONES;ConstrucciÃ³n
30589673804;F;5204740.199364924;CONUAR S A (COMBUSTIBLES NUCLEARES ARGENTINOS);ConstrucciÃ³n
30501598131;F;5466714.221620868;INDUSTRIAS JUAN F SECCO S A;ConstrucciÃ³n
30715526979;F;6776157.47;ANDRADE GUTIERREZ ENGENHARIA S.A. - TECNA ESTUDIOS;ConstrucciÃ³n
30503612891;F;2433191.612891864;B G H S A;ConstrucciÃ³n
30707627405;F;2797877.1168121025;EMILIO TERZI S.A.;ConstrucciÃ³n
30714272671;F;2549252.62;CONSORCIO CMI GHELLA S.P.A SUCURSAL ARGENTINA GHEL;ConstrucciÃ³n
30642617555;F;2493658.5730095827;NEWSAN SOCIEDAD ANONIMA;ConstrucciÃ³n
30709278971;F;2580961.4489952642;ALLOY TECH ARGENTINA SA;ConstrucciÃ³n
30709353116;H_551;118693.94;DAYS TOUR S.A.;Servicios de alojamiento en hoteles, campamentos y otros tipos de hospedaje temporal
30589622932;H_551;183825.3521051845;VALLE DE LAS LE?AS SOCIEDAD ANONIMA;Servicios de alojamiento en hoteles, campamentos y otros tipos de hospedaje temporal
30710312741;H_551;156148.35512211872;PROYECTOS  KORMAT S.A.;Servicios de alojamiento en hoteles, campamentos y otros tipos de hospedaje temporal
30675789777;H_551;73848.87453938062;CERRO CASTOR SOCIEDAD ANONIMA;Servicios de alojamiento en hoteles, campamentos y otros tipos de hospedaje temporal
30503364898;H_551;34437.832805494996;SIEMENS ENERGY S.A.;Servicios de alojamiento en hoteles, campamentos y otros tipos de hospedaje temporal
30593730413;H_551;365274.41219643125;ARTRANS SOCIEDAD ANONIMA;Servicios de alojamiento en hoteles, campamentos y otros tipos de hospedaje temporal
30590360763;H_551;37987.183242824525;CENCOSUD S A;Servicios de alojamiento en hoteles, campamentos y otros tipos de hospedaje temporal
30500529071;H_551;2266330.3591604973;SAINT-GOBAIN ARGENTINA SA;Servicios de alojamiento en hoteles, campamentos y otros tipos de hospedaje temporal
30553718410;H_551;367822.136510173;BODEGAS CHANDON S A;Servicios de alojamiento en hoteles, campamentos y otros tipos de hospedaje temporal
30500987878;H_551;137055.58734010987;F V SOCIEDAD ANONIMA;Servicios de alojamiento en hoteles, campamentos y otros tipos de hospedaje temporal
30594765350;H_552;1491557.891810618;CAFFARO HNOS SOCIEDAD DE RESPONSABILIDAD LIMITADA;Servicios de expendio de comidas y bebidas
30658313335;H_552;11651287.139470601;FERRERO ARGENTINA  S A;Servicios de expendio de comidas y bebidas
30710040520;H_552;878910.4150527612;STARBUCKS COFFEE ARGENTINA SRL;Servicios de expendio de comidas y bebidas
30708404728;H_552;690158.4432893291;INTEK   SA;Servicios de expendio de comidas y bebidas
30678138300;H_552;702206.0100509919;DORINKA S.R.L.;Servicios de expendio de comidas y bebidas
33691550449;H_552;923347.848003192;HASBRO ARGENTINA S A;Servicios de expendio de comidas y bebidas
30548083156;H_552;860842.6594295956;COTO CENTRO INTEGRAL DE COMERCIALIZACION SOCIEDAD;Servicios de expendio de comidas y bebidas
30654936419;H_552;6060582.75;FAST FOOD SUDAMERICANA S A;Servicios de expendio de comidas y bebidas
30610252334;H_552;24803325.87;ARCOS DORADOS ARGENTINA SOCIEDAD ANONIMA;Servicios de expendio de comidas y bebidas
30708729929;H_552;3323735.1787154716;AVEX S.A.;Servicios de expendio de comidas y bebidas
20124781389;I_60;211103.05560485768;DACUY HECTOR ANTONIO;Transporte ferroviario y automotor y por tuberias
30709099724;I_60;2120831.1031014994;INTEGRACION ENERGETICA  ARGENTINA SOCIEDAD ANONIMA;Transporte ferroviario y automotor y por tuberias
30707992669;I_60;1335981.735344046;YACIMIENTO CARBONIFERO RIO TURBIO Y DE LOS SERVICI;Transporte ferroviario y automotor y por tuberias
30709343307;I_60;489161.95850405935;AGRI STAR S. A.;Transporte ferroviario y automotor y por tuberias
30605086183;I_60;10050335.00000586;LOS CIPRESES SA;Transporte ferroviario y automotor y por tuberias
30532025458;I_60;267673.1668320522;EVONIK ARGENTINA S.A;Transporte ferroviario y automotor y por tuberias
30504018845;I_60;286482.96008879965;VOLKSWAGEN ARGENTINA S A;Transporte ferroviario y automotor y por tuberias
30658840165;I_60;1680635.3599999999;OLEODUCTOS DEL VALLE SOCIEDAD ANONIMA;Transporte ferroviario y automotor y por tuberias
30505480151;I_60;222412.91847786153;COVEMA S.A. COMERCIAL INDUSTRIAL Y FINANCIERA;Transporte ferroviario y automotor y por tuberias
20110165529;I_60;590412.0573296361;LARA HUGO OMAR;Transporte ferroviario y automotor y por tuberias
30697997071;I_61;266227.34;NATIONAL SHIPPING S.A.;Transporte marÃ­timo y fluvial
30517424303;I_61;79032.91779799234;SCANIA ARGENTINA S A U;Transporte marÃ­timo y fluvial
33679139369;I_61;252894.39493498276;TOYOTA ARGENTINA S A;Transporte marÃ­timo y fluvial
30503720236;I_61;309336.7719757748;INDUSTRIAS JOHN DEERE ARGENTINA S A;Transporte marÃ­timo y fluvial
30707588965;I_61;242210.15;EMPRESA NAVIERA PETROLERA ATLANTICA S.A.;Transporte marÃ­timo y fluvial
30605086183;I_61;10050335.00000586;LOS CIPRESES SA;Transporte marÃ­timo y fluvial
30635572287;I_61;213526.34152165032;ANTARES NAVIERA SOCIEDAD ANONIMA;Transporte marÃ­timo y fluvial
30663288497;I_61;80143.78222946593;AMX ARGENTINA SOCIEDAD ANONIMA;Transporte marÃ­timo y fluvial
30585895268;I_61;217672.5219176863;CNH INDUSTRIAL ARGENTINA S.A.;Transporte marÃ­timo y fluvial
30678519681;I_61;266640.968529194;FORD ARGENTINA SOCIEDAD EN COMANDITA POR ACCIONES;Transporte marÃ­timo y fluvial
30687490319;I_62;83574.45000000001;BAIRES FLY SA;Transporte aÃ©reo de cargas y de pasajeros
30711048819;I_62;205221.0;PRIVATE AVIATION CONSULTING S.A.;Transporte aÃ©reo de cargas y de pasajeros
33690428259;I_62;117968.0;FLYING AMERICA SA;Transporte aÃ©reo de cargas y de pasajeros
33710649869;I_62;139722.05000000002;DIRECCION PROVINCIAL DE AVIACION CIVIL;Transporte aÃ©reo de cargas y de pasajeros
30690762400;I_62;183624.65766577268;AEROTEC  ARGENTINA S A;Transporte aÃ©reo de cargas y de pasajeros
30641405554;I_62;294949.0098206867;AEROLINEAS ARGENTINAS SOCIEDAD ANONIMA;Transporte aÃ©reo de cargas y de pasajeros
33656783589;I_62;1580841.2577163475;DIRECCION GRAL DE AVIACION CIVIL;Transporte aÃ©reo de cargas y de pasajeros
30707542329;I_62;226419.38451405632;LAN ARGENTINA SOCIEDAD ANONIMA;Transporte aÃ©reo de cargas y de pasajeros
30663259012;I_62;84289.39;AVIAJET SA;Transporte aÃ©reo de cargas y de pasajeros
20234929713;I_62;135542.0;;Transporte aÃ©reo de cargas y de pasajeros
30678519681;I_63;8356472.877632414;FORD ARGENTINA SOCIEDAD EN COMANDITA POR ACCIONES;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
30710695993;I_63;132557649.52000001;ADMINISTRACION DE INFRAESTRUCTURAS FERROVIARIA SOC;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
30504018845;I_63;4550779.99660258;VOLKSWAGEN ARGENTINA S A;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
30503720236;I_63;5347169.063494662;INDUSTRIAS JOHN DEERE ARGENTINA S A;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
30714101443;I_63;3399357.404361501;BELGRANO CARGAS Y LOGISTICA SA;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
30585895268;I_63;5216446.788953297;CNH INDUSTRIAL ARGENTINA S.A.;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
33679139369;I_63;2898520.339955982;TOYOTA ARGENTINA S A;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
30690228234;I_63;3451706.323483174;WORKHOUSE SERVICE SA;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
30655965005;I_63;2647588.84467;DISTRIBUIDORA CUMMINS S A;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
30525479591;I_63;5163619.759654206;S K F ARGENTINA S A;ManipulaciÃ³n de carga, almacenamiento y depÃ³sito
30611182526;I_64;1701255.9900953684;SUPERCANAL S A;Correos y telecomunicaciones
30640897267;I_64;42712809.95937582;TELECENTRO S A;Correos y telecomunicaciones
30696428898;I_64;4045621.4700000007;TELCOM VENTURES DE ARGENTINA SA;Correos y telecomunicaciones
30685889397;I_64;17168414.711218502;DIRECTV ARGENTINA SOCIEDAD ANONIMA;Correos y telecomunicaciones
30663474800;I_64;1196614.037378064;THALES ARGENTINA SA;Correos y telecomunicaciones
30712256644;I_64;945980.164580437;UNITEC BLUE SOCIEDAD ANONIMA;Correos y telecomunicaciones
30663288497;I_64;3216123.851344666;AMX ARGENTINA SOCIEDAD ANONIMA;Correos y telecomunicaciones
33695098419;I_64;4476354.45;TELMEX ARGENTINA SA;Correos y telecomunicaciones
30707975020;I_64;1082864.3722236557;SOLUTION BOX S.R.L.;Correos y telecomunicaciones
30693681851;I_64;1277154.7267762627;TELEDIFUSORA SA;Correos y telecomunicaciones
30569719344;J;5135734.570587848;TOTAL AUSTRAL SOCIEDAD ANONIMA SUCURSAL ARGENTINA;IntermediaciÃ³n financiera
30530589265;J;1590345.6430924803;M ROYO S A C I I F Y F;IntermediaciÃ³n financiera
30657862068;J;1675447.8676226903;TRANSPORTADORA DE GAS DEL SUR S A;IntermediaciÃ³n financiera
30607451369;J;1619279.9303359715;SIAT SOCIEDAD ANONIMA;IntermediaciÃ³n financiera
30709986429;J;3335406.1800000006;FIDEICOMISO FINANCIERO DE OBRA GASODUCTO SUR 2006-;IntermediaciÃ³n financiera
30576721710;J;764044.2784077483;SULLAIR ARGENTINA S A;IntermediaciÃ³n financiera
30501199253;J;1879313.9234797764;ACINDAR INDUSTRIA ARGENTINA DE ACEROS S A;IntermediaciÃ³n financiera
33500005179;J;890276.23;BANCO SUPERVIELLE SOCIEDAD ANONIMA;IntermediaciÃ³n financiera
30709986453;J;65811102.279999994;FIDEICOMISO FINANCIERO DE OBRA GASODUCTO NORTE 200;IntermediaciÃ³n financiera
30571421352;J;8313320.789999999;BANCO CREDICOOP COOPERATIVO LTDO;IntermediaciÃ³n financiera
30554258693;K_70;393994.0545736336;PROPATO HNOS. S.A.I.C.;Servicios inmobiliarios
30678519681;K_70;474476.31373106415;FORD ARGENTINA SOCIEDAD EN COMANDITA POR ACCIONES;Servicios inmobiliarios
30687307123;K_70;257747.20161800916;CINEMARK ARGENTINA SOCIEDAD DE RESPONSABILIDAD LIM;Servicios inmobiliarios
23100463849;K_70;253865.82;CARRIZO DANIEL EDMUNDO;Servicios inmobiliarios
30529994393;K_70;279639.76815816015;3 M ARGENTINA SACIFIA;Servicios inmobiliarios
30522520086;K_70;251581.53058652653;MURESCO SOCIEDAD ANONIMA;Servicios inmobiliarios
30693459245;K_70;310052.412061974;HOYTS GENERAL CINEMA  DE ARGENTINA S. A.;Servicios inmobiliarios
30590360763;K_70;337075.80920261523;CENCOSUD S A;Servicios inmobiliarios
30715366203;K_70;230321.76000000004;MUNEL S.A.;Servicios inmobiliarios
30500010084;K_70;1885501.9708092003;BANCO MACRO SOCIEDAD ANONIMA;Servicios inmobiliarios
30714508748;K_71;338444.31911374297;IKON SOLUTIONS S.A.;Alquiler de equipo de transporte y de maquinaria
33679139369;K_71;393992.35802610574;TOYOTA ARGENTINA S A;Alquiler de equipo de transporte y de maquinaria
30677751181;K_71;404482.8185003537;EFCO ARGENTINA S.A.;Alquiler de equipo de transporte y de maquinaria
30709872911;K_71;441146.4699999999;GRUPOBELL S.R.L.;Alquiler de equipo de transporte y de maquinaria
33666092479;K_71;759130.248765605;ISI S R L;Alquiler de equipo de transporte y de maquinaria
30515666148;K_71;458954.311987415;ATLAS COPCO ARGENTINA  SACI;Alquiler de equipo de transporte y de maquinaria
30685910523;K_71;1323567.185444734;PERI S A;Alquiler de equipo de transporte y de maquinaria
30553613147;K_71;592132.6058049927;SAN ANTONIO INTERNACIONAL SOCIEDAD ANONIMA;Alquiler de equipo de transporte y de maquinaria
30700472805;K_71;413442.99240072863;ATENKO SOCIEDAD ANONIMA;Alquiler de equipo de transporte y de maquinaria
30504018845;K_71;326528.4426839905;VOLKSWAGEN ARGENTINA S A;Alquiler de equipo de transporte y de maquinaria
30542034552;K_72;1731765.5134424537;HEWLETT PACKARD ARGENTINA SOCIEDAD DE RESPONSABILI;Actividades de informÃ¡tica
30639453975;K_72;3705212.9693257017;TELEFONICA DE ARGENTINA SA;Actividades de informÃ¡tica
30685889397;K_72;1894706.5487814986;DIRECTV ARGENTINA SOCIEDAD ANONIMA;Actividades de informÃ¡tica
30503961268;K_72;3568190.223283496;IBM ARGENTINA SRL;Actividades de informÃ¡tica
30525309262;K_72;2176666.939156021;NCR ARGENTINA SOCIEDAD DE RESPONSABILIDAD LIMITADA;Actividades de informÃ¡tica
30526498468;K_72;1646292.6709085167;GRIENSU S A;Actividades de informÃ¡tica
30709220124;K_72;3035976.1401706073;GENERAL PLASTIC CORP SA;Actividades de informÃ¡tica
30708602309;K_72;1359219.6126378677;PC-ARTS ARGENTINA S.A.;Actividades de informÃ¡tica
30709574449;K_72;2924676.0257305354;IDEMIA DO BRASIL - SOLUCOES E SERVICOS DE TECNOLOG;Actividades de informÃ¡tica
30710181531;K_72;2605633.803182016;AGFA HEALTHCARE ARGENTINA S.A.;Actividades de informÃ¡tica
30516620397;K_73;3415747.403717489;NOVARTIS ARGENTINA S A;InvestigaciÃ³n y desarrollo
33707668089;K_73;3341676.751761976;CSL BEHRING S A;InvestigaciÃ³n y desarrollo
30693286553;K_73;10287686.299233846;NOVO NORDISK PHARMA ARGENTINA S A;InvestigaciÃ³n y desarrollo
30700743140;K_73;4391387.666192932;MONTE VERDE S A;InvestigaciÃ³n y desarrollo
30535621159;K_73;4302201.608129544;BOEHRINGER INGELHEIM S A;InvestigaciÃ³n y desarrollo
30501445416;K_73;10347786.094781617;SANOFI-AVENTIS ARGENTINA SOCIEDAD ANONIMA;InvestigaciÃ³n y desarrollo
30707611479;K_73;3621821.53;IQVIA RDS ARGENTINA S.R.L.;InvestigaciÃ³n y desarrollo
30503811061;K_73;2918819.7835981487;BAYER SOCIEDAD ANONIMA;InvestigaciÃ³n y desarrollo
30714968633;K_73;3117268.004745025;SIEMENS HEALTHCARE S.A.;InvestigaciÃ³n y desarrollo
30503403079;K_73;3670845.4314789255;MSD ARGENTINA S R L;InvestigaciÃ³n y desarrollo
30506726804;K_74;139635487.31074706;RAIZEN ARGENTINA S.A.U.;Servicios jurÃ­dicos contables y otros servicios a empresas (sin minerÃ­a)
30655373094;K_74;763171021.09;COMPA#IA ADMINIST DEL MERCADO MAYORISTA ELECTRICO;Servicios jurÃ­dicos contables y otros servicios a empresas (sin minerÃ­a)
30693502965;K_74;1104086404.8500001;EMPRENDIMIENTOS ENERGETICOS BINACIONALES SOCIEDAD;Servicios jurÃ­dicos contables y otros servicios a empresas (sin minerÃ­a)
30709981362;K_74;12249040.516411705;MEDICAL FLOW SOLUTIONS S.A.;Servicios jurÃ­dicos contables y otros servicios a empresas (sin minerÃ­a)
30546689979;K_74;139974300.27334797;YPF SOCIEDAD ANONIMA;Servicios jurÃ­dicos contables y otros servicios a empresas (sin minerÃ­a)
30700834979;K_74;35806736.280019924;TRAFIGURA ARGENTINA SA;Servicios jurÃ­dicos contables y otros servicios a empresas (sin minerÃ­a)
30693456963;K_74;26208676.65923743;PETROIL PETROLEO Y DERIVADOS SA;Servicios jurÃ­dicos contables y otros servicios a empresas (sin minerÃ­a)
30504018845;K_74;10256438.955345673;VOLKSWAGEN ARGENTINA S A;Servicios jurÃ­dicos contables y otros servicios a empresas (sin minerÃ­a)
30547838307;K_74;14993145.681568889;INVESTI FARMA S A;Servicios jurÃ­dicos contables y otros servicios a empresas (sin minerÃ­a)
30538058056;K_74;14399053.197514622;BRISTOL MYERS SQUIBB ARGENTINA SOCIEDAD DE RESPONS;Servicios jurÃ­dicos contables y otros servicios a empresas (sin minerÃ­a)
33708405529;K_99;89958.16629712879;NOV DOWNHOLE ARGENTINA LLC, SUCURSAL  ARGENTINA;Servicios de apoyo para la minerÃ­a excepto para la extracciÃ³n de petrÃ³leo y gas natual
30522780606;K_99;574184.7281525086;ALUAR ALUMINIO ARGENTINO SOCIEDAD ANONIMA INDUSTRI;Servicios de apoyo para la minerÃ­a excepto para la extracciÃ³n de petrÃ³leo y gas natual
30710187106;K_99;549240.4153220687;ENAEX ARGENTINA S.R.L;Servicios de apoyo para la minerÃ­a excepto para la extracciÃ³n de petrÃ³leo y gas natual
30663270512;K_99;113458.97417425501;BOART LONGYEAR ARGENTINA S.A.;Servicios de apoyo para la minerÃ­a excepto para la extracciÃ³n de petrÃ³leo y gas natual
30612295367;K_99;400829.2021774285;CARBO SAN LUIS S.A.;Servicios de apoyo para la minerÃ­a excepto para la extracciÃ³n de petrÃ³leo y gas natual
30682494634;K_99;280014.43;MAJOR PERFORACIONES S.A.;Servicios de apoyo para la minerÃ­a excepto para la extracciÃ³n de petrÃ³leo y gas natual
30526598780;K_99;151855.86999701586;SCHLUMBERGER ARGENTINA SOCIEDAD ANONIMA;Servicios de apoyo para la minerÃ­a excepto para la extracciÃ³n de petrÃ³leo y gas natual
30707505113;K_99;331061.6780423459;STOLLER ARGENTINA S A;Servicios de apoyo para la minerÃ­a excepto para la extracciÃ³n de petrÃ³leo y gas natual
30715357166;K_99;123791.88000000002;IDEAL DRILLING S.A.;Servicios de apoyo para la minerÃ­a excepto para la extracciÃ³n de petrÃ³leo y gas natual
30504475413;K_99;222897.5327124874;BAKER HUGHES ARGENTINA SOCIEDAD DE RESPONSABILIDAD;Servicios de apoyo para la minerÃ­a excepto para la extracciÃ³n de petrÃ³leo y gas natual
30546663422;L;112767761.22;MINISTERIO DE SALUD;AdministraciÃ³n pÃºblica y defensa
30715127209;L;20642880.060000002;MINISTERIO DE TRANSPORTE;AdministraciÃ³n pÃºblica y defensa
30527444280;L;13732685.118870562;PRODUCTOS ROCHE S A QUIMICA E INDUSTRIAL;AdministraciÃ³n pÃºblica y defensa
30648839088;L;2684087.0;MINISTERIO DE SEGURIDAD -SEGURIDAD PROVINCIAL;AdministraciÃ³n pÃºblica y defensa
30500846301;L;9190730.830014002;ABBOTT LABORATORIES ARGENTINA SA;AdministraciÃ³n pÃºblica y defensa
30503403079;L;3657182.29107555;MSD ARGENTINA S R L;AdministraciÃ³n pÃºblica y defensa
30639453738;L;11615784.952880897;TELECOM ARGENTINA SOCIEDAD ANONIMA;AdministraciÃ³n pÃºblica y defensa
30711720487;L;7332211.091466492;SINERGIUM BIOTECH SA;AdministraciÃ³n pÃºblica y defensa
30711655197;L;11362754.68;MINISTERIO DE SEGURIDAD;AdministraciÃ³n pÃºblica y defensa
30714921335;L;10036720.38994498;ROCHE DIABETES CARE ARGENTINA SA;AdministraciÃ³n pÃºblica y defensa
30711720487;M;11888086.135509528;SINERGIUM BIOTECH SA;EnseÃ±anza
30700473658;M;415363.751804082;BECTON DICKINSON ARGENTINA S R L;EnseÃ±anza
30522228210;M;388331.7345756976;WIENER LABORATORIOS S.A.I.C.;EnseÃ±anza
30590763221;M;360077.1978178352;CONGREGACION DE LOS OBLATOS DE LA VIRGEN MARIA-PRO;EnseÃ±anza
30503403079;M;311819.8134115807;MSD ARGENTINA S R L;EnseÃ±anza
30546670623;M;1137410.48;UNIVERSIDAD NACIONAL DE CORDOBA;EnseÃ±anza
30638975994;M;234088.43239022733;TECNOLAB S A;EnseÃ±anza
30707248757;M;221018.28821179087;INVITROGEN ARGENTINA SA;EnseÃ±anza
30527444280;M;328356.2127274808;PRODUCTOS ROCHE S A QUIMICA E INDUSTRIAL;EnseÃ±anza
30705065167;M;674574.9565496668;GEMABIOTECH SAU;EnseÃ±anza
30539203599;N;2863162.5948074134;BAXTER ARGENTINA SOCIEDAD ANONIMA;Servicios sociales y de salud
30707596356;N;5588839.786445751;ST.JUDE MEDICAL ARGENTINA S.A.;Servicios sociales y de salud
30691618389;N;8584766.25662863;COLOPLAST DE ARGENTINA S A;Servicios sociales y de salud
30635815201;N;7107642.013417531;FRESENIUS  MEDICAL CARE ARGENTINA SA;Servicios sociales y de salud
30660042640;N;6111589.121968396;MEDTRONIC LATIN AMERICA INC;Servicios sociales y de salud
30516620397;N;2761319.3701812006;NOVARTIS ARGENTINA S A;Servicios sociales y de salud
30522763922;N;20787819.65;INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBI;Servicios sociales y de salud
30503403079;N;3274215.8057301077;MSD ARGENTINA S R L;Servicios sociales y de salud
30708112034;N;4960394.68;PPD ARGENTINA SOCIEDAD ANONIMA;Servicios sociales y de salud
30527444280;N;10386325.66583468;PRODUCTOS ROCHE S A QUIMICA E INDUSTRIAL;Servicios sociales y de salud
30714263699;O;1143927.6085759772;-TRANSPORTES OLIVOS SACIYF - URBASER ARGENTINA SA;Otras actividades de servicios comunitarios, sociales y personales
30696154348;O;2070716.458281603;ECOHABITAT S A;Otras actividades de servicios comunitarios, sociales y personales
30709572411;O;8310344.41;FUNDACION IBIS PARA LA INVESTIGACION DE HIV/SIDA;Otras actividades de servicios comunitarios, sociales y personales
30683770856;O;1180107.2982389322;AESA ASEO Y ECOLOGIA S A;Otras actividades de servicios comunitarios, sociales y personales
30712399623;O;3002482.557488969;ABBVIE SA;Otras actividades de servicios comunitarios, sociales y personales
30538058056;O;1200908.3547820621;BRISTOL MYERS SQUIBB ARGENTINA SOCIEDAD DE RESPONS;Otras actividades de servicios comunitarios, sociales y personales
30682667709;O;1246203.440153367;LABORATORIO VARIFARMA SA;Otras actividades de servicios comunitarios, sociales y personales
30503403079;O;1376344.3198821445;MSD ARGENTINA S R L;Otras actividades de servicios comunitarios, sociales y personales
30707962573;O;2948840.571845552;RED BULL ARGENTINA S R L;Otras actividades de servicios comunitarios, sociales y personales
30714281972;O;1999359.4;ASHIRA S.A. - MARTIN Y MARTIN S.A. - UNION TRANSIT;Otras actividades de servicios comunitarios, sociales y personales
30648404553;P;86.65564212870487;FUNDACION DEL AUTOMOVILISMO DEPORTIVO DE LA REPUBL;Actividades de hogares privados como empleadores y actividades no diferenciadas de hogares privados como productores
30711924775;P;7.595229974399247;CTECHSI S.R.L.;Actividades de hogares privados como empleadores y actividades no diferenciadas de hogares privados como productores
30709684104;P;6.952520974760176;PASO ALTO S.A.;Actividades de hogares privados como empleadores y actividades no diferenciadas de hogares privados como productores
